category,oid
tennis,635515629
volleyball,439624909
winter_sport,488107817
martial_arts,432727237
volleyball,293137810
volleyball,185046019
extreme,805759210
winter_sport,682574502
volleyball,279369911
tennis,74229233
athletics,106783719
tennis,792605429
athletics,604360123
athletics,939633505
basketball,606174933
athletics,682574502
volleyball,723177305
basketball,707684228
autosport,933536635
autosport,18474206
volleyball,294739001
autosport,661402108
basketball,737880515
autosport,73983831
athletics,705520417
basketball,932162114
volleyball,439735436
athletics,82411206
motosport,632576821
autosport,32734003
basketball,449702027
athletics,536757720
athletics,47218323
athletics,612806513
athletics,304707108
esport,374161020
boardgames,529365418
hockey,320107038
winter_sport,504207431
volleyball,150717204
boardgames,999112505
volleyball,861225637
athletics,65274210
basketball,770301717
motosport,729232621
motosport,223866238
hockey,452717234
autosport,914507310
extreme,960682626
motosport,68735805
boardgames,649353633
boardgames,380261015
martial_arts,549787313
tennis,36132108
motosport,865581307
football,606729828
hockey,720423606
martial_arts,435521510
basketball,414585700
boardgames,169728316
martial_arts,859264731
basketball,334997905
athletics,478085506
hockey,685722316
basketball,180568436
athletics,716730813
martial_arts,548575926
boardgames,626123703
martial_arts,817588631
basketball,325097003
esport,177421413
esport,976183800
boardgames,612800229
volleyball,861991010
volleyball,849288127
autosport,232405230
boardgames,730464814
athletics,604360123
athletics,384129821
athletics,681167633
football,638216721
esport,229925816
athletics,376869817
martial_arts,923024638
martial_arts,451119206
motosport,483440203
winter_sport,126999231
autosport,172134431
martial_arts,87100822
extreme,650371125
motosport,137678818
athletics,328610001
volleyball,684795625
volleyball,282349037
tennis,995180722
volleyball,209979431
autosport,232405230
volleyball,121966812
tennis,483184820
extreme,288320122
volleyball,931986732
martial_arts,451119206
volleyball,526086705
basketball,160156804
autosport,819595634
motosport,501121024
motosport,483440203
martial_arts,168872231
motosport,156539705
esport,627942312
volleyball,639255416
football,608008318
basketball,325238208
tennis,777388529
hockey,289941403
hockey,31521229
volleyball,956023416
basketball,621582000
boardgames,171142708
athletics,166496120
martial_arts,891104532
basketball,824743609
winter_sport,598560315
martial_arts,61071611
motosport,850748314
hockey,559886937
boardgames,608530528
martial_arts,733716720
motosport,617827624
football,129054431
athletics,146326824
tennis,86404728
esport,360316628
volleyball,602432133
extreme,965232823
martial_arts,271744519
basketball,877868208
motosport,810227300
volleyball,934770635
tennis,481366031
autosport,256411415
athletics,47218323
extreme,138603234
esport,433545839
basketball,756811015
tennis,980421624
boardgames,600699419
volleyball,876929904
autosport,638690823
boardgames,919983808
autosport,375922416
football,235301239
basketball,794004500
athletics,355869103
volleyball,53073826
extreme,43776826
athletics,430070319
martial_arts,669425923
tennis,633337412
boardgames,214051407
motosport,982459907
athletics,928004506
volleyball,747366802
boardgames,580901822
boardgames,837661534
motosport,21836419
volleyball,627689204
esport,516487717
extreme,368543725
motosport,179899500
winter_sport,898891936
tennis,175917715
motosport,807286332
tennis,812009012
basketball,86963818
boardgames,649353633
motosport,440346237
tennis,455866804
athletics,834921405
winter_sport,573464122
boardgames,463889624
tennis,340097918
winter_sport,679839112
tennis,927963415
tennis,850390414
tennis,759680207
tennis,370655126
athletics,332656608
tennis,552724006
autosport,479886838
boardgames,907707903
hockey,431515801
boardgames,280451535
winter_sport,88199013
athletics,762195413
martial_arts,568541621
martial_arts,918645004
athletics,724673712
martial_arts,837518626
boardgames,636863230
tennis,731751516
extreme,519393417
football,845425433
athletics,612806513
athletics,444009223
athletics,695058203
volleyball,940643711
tennis,920808639
martial_arts,730206900
winter_sport,12747705
volleyball,940643711
motosport,145846507
martial_arts,254358104
volleyball,54310919
tennis,629112306
boardgames,995500139
hockey,59719129
hockey,576585801
basketball,98678120
volleyball,471648831
winter_sport,512892704
basketball,557730405
volleyball,322297134
autosport,188595930
football,201643838
volleyball,923012209
tennis,947275916
volleyball,717515711
athletics,982942625
martial_arts,131249529
motosport,675028903
autosport,450530620
hockey,573474327
basketball,449702027
esport,252647132
autosport,795983000
tennis,796343309
motosport,765370701
volleyball,750283334
esport,791905809
tennis,518806805
basketball,334997905
volleyball,735316620
tennis,903004702
volleyball,639255416
boardgames,532050732
volleyball,949871830
tennis,995180722
basketball,966922207
football,520171005
boardgames,981950805
boardgames,344085216
motosport,461478321
football,283290130
esport,987772401
tennis,461848124
boardgames,919983808
boardgames,310405313
tennis,73596624
tennis,387687703
basketball,950046422
hockey,993727705
martial_arts,964964930
tennis,429095315
motosport,501121024
athletics,74514107
football,686698307
tennis,253247218
volleyball,639255416
winter_sport,953467218
athletics,707243606
tennis,739334607
hockey,427405525
motosport,618524109
hockey,631961703
basketball,445858313
extreme,76534706
boardgames,718968334
volleyball,641006713
athletics,54524524
martial_arts,654534231
volleyball,876929904
hockey,225676112
tennis,60377539
boardgames,529365418
tennis,714494404
boardgames,223395512
basketball,804059534
basketball,262649514
extreme,821877603
autosport,256411415
football,4029918
athletics,716730813
tennis,792605429
athletics,716730813
tennis,796343309
basketball,729244921
motosport,229614602
football,648536421
basketball,794004500
tennis,635515629
hockey,347076136
athletics,995696423
tennis,628205320
volleyball,849288127
motosport,874257909
autosport,375922416
tennis,860103302
football,248992617
hockey,656339234
volleyball,300238132
tennis,469734025
winter_sport,878785139
volleyball,923012209
boardgames,551710300
winter_sport,898891936
motosport,229614602
tennis,71917426
winter_sport,339910315
tennis,481366031
motosport,872097518
basketball,769374336
hockey,839044616
hockey,523701908
hockey,249638431
motosport,965009518
winter_sport,773806324
athletics,906965618
volleyball,220544713
esport,732864905
athletics,983658124
tennis,457575911
boardgames,657046535
motosport,575808906
football,675338101
hockey,848777023
football,930432020
hockey,400493824
tennis,271336732
hockey,577746628
autosport,28000829
football,758155538
autosport,626724033
athletics,996508807
esport,635556508
basketball,28624709
boardgames,526305739
winter_sport,11387302
basketball,877807601
tennis,903004702
tennis,786639628
athletics,982942625
esport,424965336
extreme,362038305
autosport,737153530
winter_sport,204886735
basketball,729244921
volleyball,936964719
tennis,995180722
football,831430707
athletics,945722108
athletics,77255925
tennis,118596635
autosport,415737436
winter_sport,163251509
martial_arts,640851311
martial_arts,395618404
extreme,650371125
basketball,381175229
autosport,730777029
boardgames,942578728
motosport,122842434
football,831430707
esport,912791406
volleyball,923012209
extreme,559807729
athletics,118725615
martial_arts,432194902
basketball,468180423
motosport,575808906
football,786094333
winter_sport,821566411
boardgames,65417518
volleyball,502274308
winter_sport,268620839
tennis,363280212
motosport,156539705
martial_arts,395618404
esport,516487717
volleyball,435847516
athletics,580543820
basketball,445858313
athletics,762195413
athletics,120359629
volleyball,454798730
motosport,324470724
volleyball,723177305
basketball,369774809
extreme,8071108
basketball,595894929
volleyball,727131428
motosport,441327302
tennis,55011619
autosport,401762737
basketball,692130106
tennis,681523134
basketball,826403605
tennis,154189203
football,786094333
martial_arts,551969303
motosport,378940814
volleyball,268602925
winter_sport,405617038
basketball,692130106
tennis,11907137
volleyball,452031436
athletics,57043301
tennis,677320621
autosport,32734003
football,459606103
athletics,983658124
athletics,172168003
winter_sport,910521609
athletics,723062002
boardgames,379077831
basketball,119576206
athletics,686416229
motosport,533687714
basketball,614928806
boardgames,995500139
athletics,681167633
autosport,626724033
boardgames,670060720
tennis,757687928
tennis,256102315
athletics,166496120
hockey,427405525
volleyball,936964719
tennis,370655126
basketball,882493006
volleyball,472361212
motosport,810227300
volleyball,215529508
hockey,716233230
winter_sport,760564339
winter_sport,376260625
martial_arts,888285213
winter_sport,76964307
volleyball,985913429
boardgames,380261015
hockey,555766013
martial_arts,691699936
winter_sport,484770022
football,347660221
extreme,8071108
martial_arts,129984610
boardgames,965112735
volleyball,930446319
tennis,71917426
martial_arts,888285213
winter_sport,432119824
athletics,332656608
boardgames,733034205
winter_sport,36876635
motosport,282876503
boardgames,257082031
tennis,542970915
tennis,504068509
extreme,697719516
football,662150224
martial_arts,596237319
martial_arts,424581231
martial_arts,193630610
winter_sport,941655901
autosport,450530620
extreme,792960709
tennis,798959002
volleyball,995968829
athletics,557277126
winter_sport,888570926
tennis,154189203
athletics,299159823
volleyball,552093907
basketball,836681838
volleyball,729168834
hockey,63796435
athletics,451609521
volleyball,934770635
boardgames,699350627
martial_arts,424581231
hockey,348625206
athletics,164938627
boardgames,97557113
hockey,831854927
boardgames,580901822
extreme,792960709
basketball,191775103
motosport,663123629
basketball,877868208
motosport,517683527
athletics,444009223
motosport,379707522
volleyball,936964719
volleyball,279774419
motosport,324255428
basketball,968492435
esport,627942312
basketball,647940606
volleyball,656282637
tennis,469734025
autosport,19561637
winter_sport,123458214
extreme,786441106
volleyball,508598802
tennis,161038103
basketball,17474117
hockey,261628215
martial_arts,193630610
basketball,468180423
extreme,134346222
hockey,523428729
autosport,420029112
volleyball,346973015
football,627428414
volleyball,184939504
extreme,961037402
esport,374161020
basketball,770301717
tennis,555337026
motosport,710737629
volleyball,346051213
motosport,147606020
winter_sport,504207431
tennis,15535117
athletics,300680436
tennis,29087925
tennis,77263526
boardgames,839901317
hockey,718731007
tennis,358259418
tennis,883757433
extreme,335696332
athletics,300680436
boardgames,327734729
basketball,330691025
extreme,277075235
motosport,533687714
tennis,927963415
football,757129532
motosport,561842735
boardgames,171566920
hockey,523428729
motosport,647706002
athletics,945722108
athletics,112730017
extreme,413670930
winter_sport,290484631
basketball,966922207
basketball,28624709
volleyball,684795625
hockey,327461413
winter_sport,172533415
athletics,690730704
winter_sport,675769234
autosport,92405418
athletics,143184126
tennis,876416825
boardgames,524622113
volleyball,167479026
winter_sport,380846012
motosport,951953731
autosport,325377733
winter_sport,26974626
football,831430707
extreme,656741409
autosport,776249712
basketball,8950121
winter_sport,749981730
athletics,900952227
tennis,692941415
motosport,666159635
tennis,354880700
athletics,724673712
hockey,523701908
motosport,325140231
autosport,786445913
basketball,91221831
athletics,299159823
martial_arts,171939837
basketball,75615802
winter_sport,784811821
tennis,683008120
tennis,994379631
autosport,300585932
winter_sport,518402824
winter_sport,936469535
martial_arts,497113516
football,105159200
tennis,253247218
hockey,334684635
athletics,602928630
basketball,199931007
hockey,995078418
tennis,419924317
esport,142013420
extreme,112908707
tennis,309347409
martial_arts,976726439
motosport,325140231
volleyball,882288416
volleyball,666979904
extreme,257343433
autosport,682868217
volleyball,446957610
hockey,937276635
boardgames,379077831
autosport,626724033
football,421797403
winter_sport,637027007
tennis,556662305
autosport,137256429
tennis,871940439
motosport,496382632
basketball,627428414
autosport,740126116
athletics,47218323
athletics,580543820
hockey,939794218
tennis,341006523
athletics,653660801
boardgames,363048101
martial_arts,653708801
esport,209915730
athletics,172168003
boardgames,178038606
tennis,461848124
esport,868970032
volleyball,988322537
tennis,314730615
basketball,647940606
boardgames,636863230
extreme,112908707
tennis,813350212
motosport,609423004
tennis,364130824
autosport,518460505
hockey,7101715
basketball,86963818
esport,798767415
football,648146022
tennis,906862823
athletics,703540237
martial_arts,916861034
boardgames,121036012
winter_sport,987306634
athletics,424678830
boardgames,8600526
motosport,39021409
tennis,771189202
martial_arts,548575926
tennis,894533034
tennis,813350212
tennis,947275916
volleyball,300238132
athletics,106783719
martial_arts,395618404
autosport,792993723
football,520171005
hockey,409398311
martial_arts,750586033
athletics,645562129
basketball,152217002
winter_sport,11387302
martial_arts,395618404
football,498073839
autosport,122865219
tennis,15535117
athletics,636382901
winter_sport,918364537
tennis,901046514
volleyball,875961536
boardgames,570225132
athletics,138687307
autosport,18474206
hockey,50755530
athletics,881759832
boardgames,657659221
athletics,118725615
basketball,452693925
hockey,53723411
volleyball,406657330
football,608008318
boardgames,967451027
basketball,262649514
volleyball,551269718
basketball,177059338
tennis,769116238
extreme,961037402
autosport,32734003
volleyball,651673205
martial_arts,607794406
extreme,656741409
basketball,314850421
tennis,711716415
volleyball,87678917
autosport,942291028
football,40882726
tennis,508170013
boardgames,257167133
football,839750938
hockey,876642405
hockey,461578519
tennis,421579134
autosport,875931726
athletics,65368622
tennis,641530522
athletics,110973925
motosport,739394931
extreme,43776826
tennis,469734025
hockey,201643838
hockey,320107038
tennis,634162404
motosport,324470724
hockey,573984210
martial_arts,969573507
tennis,363280212
tennis,457575911
winter_sport,369462436
winter_sport,94891029
martial_arts,46365838
autosport,379173710
esport,24664535
extreme,961037402
hockey,64505925
motosport,494399433
hockey,564030627
volleyball,819163701
boardgames,780437412
athletics,686416229
extreme,965232823
hockey,200809628
hockey,483598913
hockey,76945400
tennis,721281612
hockey,401592234
volleyball,54313238
hockey,839044616
hockey,731705227
extreme,519393417
basketball,698740800
winter_sport,929177628
basketball,173808905
motosport,850748314
volleyball,89635319
martial_arts,96550538
extreme,979376404
volleyball,801282329
basketball,325238208
boardgames,350292811
winter_sport,348625206
tennis,999361308
athletics,958980903
extreme,43776826
winter_sport,327143311
athletics,636382901
tennis,556662305
tennis,455866804
winter_sport,324896016
tennis,185122614
tennis,732725131
athletics,328610001
motosport,614327734
winter_sport,720971414
extreme,325230734
basketball,916932407
football,421797403
winter_sport,37933603
basketball,199165412
hockey,808599916
athletics,958980903
hockey,573984210
football,469446016
martial_arts,842094317
martial_arts,918645004
motosport,481791707
tennis,337485625
martial_arts,952424029
hockey,821416534
athletics,54524524
motosport,198786439
basketball,91221831
athletics,905221839
autosport,244140619
hockey,993727705
volleyball,571093038
basketball,732845834
tennis,230468518
motosport,223866238
martial_arts,571821239
boardgames,350509934
tennis,514610616
boardgames,560746300
basketball,521758907
winter_sport,518402824
motosport,798648523
hockey,59932732
football,529216217
autosport,629887000
autosport,495993616
hockey,63796435
boardgames,801253637
basketball,310690308
winter_sport,186064128
tennis,839751918
esport,421671525
hockey,923795413
basketball,521758907
esport,195663706
boardgames,589708636
winter_sport,168326828
athletics,118725615
motosport,538422305
hockey,993159701
martial_arts,433229230
football,648536421
motosport,691774108
athletics,391708030
boardgames,780437412
motosport,128159832
boardgames,636606912
athletics,705520417
esport,975711134
boardgames,801253637
boardgames,532050732
winter_sport,995614432
martial_arts,452466036
tennis,421893322
boardgames,548889408
football,498073839
athletics,703540237
martial_arts,960792022
autosport,188595930
esport,843846307
basketball,877807601
autosport,188595930
athletics,597320201
football,360665210
athletics,241306824
football,181790608
volleyball,573728221
tennis,474628927
tennis,230468518
volleyball,435847516
tennis,920808639
motosport,517683527
basketball,314850421
martial_arts,87100822
athletics,487455103
tennis,130540023
martial_arts,688031531
athletics,299159823
boardgames,548889408
boardgames,120129717
football,757129532
volleyball,215038522
volleyball,322297134
martial_arts,205108616
tennis,759680207
motosport,251684639
tennis,552724006
extreme,884416724
winter_sport,186064128
tennis,677320621
autosport,846438937
tennis,152027915
tennis,39708933
boardgames,579828018
hockey,531280822
hockey,805934915
athletics,396395116
volleyball,653139422
motosport,303858215
martial_arts,969573507
motosport,816073817
autosport,175060434
motosport,874257909
hockey,811389738
winter_sport,821566411
tennis,334212131
volleyball,346973015
martial_arts,180428424
martial_arts,964964930
tennis,29087925
basketball,178587519
hockey,125860219
volleyball,508598802
hockey,597803422
basketball,836681838
basketball,806147614
autosport,256411415
volleyball,912181332
basketball,668998218
motosport,614327734
extreme,805759210
martial_arts,988540723
basketball,329730016
hockey,481188838
hockey,159349224
boardgames,999112505
boardgames,995500139
tennis,903672538
tennis,634162404
hockey,191792014
athletics,451609521
tennis,454649416
autosport,980224018
basketball,836681838
martial_arts,21713406
tennis,830464415
hockey,993727705
hockey,831854927
martial_arts,695496003
hockey,425955511
motosport,708450700
esport,177421413
hockey,327461413
volleyball,656282637
boardgames,801253637
esport,305659608
martial_arts,217629200
autosport,795681906
athletics,623907520
winter_sport,58570613
martial_arts,295520434
basketball,698146809
extreme,380924325
motosport,798648523
athletics,970974136
winter_sport,327143311
winter_sport,869684202
volleyball,389199804
motosport,332429417
tennis,903004702
boardgames,178038606
motosport,245636707
athletics,111852809
hockey,118342520
hockey,447367830
boardgames,178647735
volleyball,834897309
tennis,314730615
winter_sport,960208908
esport,881271230
tennis,86404728
boardgames,105994131
football,835396802
volleyball,449704704
tennis,74229233
extreme,519393417
winter_sport,310159821
volleyball,466833200
motosport,329768819
autosport,765668814
autosport,470130924
football,692638318
athletics,982942625
athletics,143397604
motosport,596255402
basketball,74653939
autosport,875931726
basketball,152217002
athletics,325301301
motosport,324255428
autosport,638690823
motosport,58056119
tennis,535711737
tennis,628205320
basketball,611090907
basketball,442404133
autosport,122865219
football,451045817
boardgames,661252506
tennis,994379631
martial_arts,923024638
athletics,65368622
athletics,154620504
extreme,239044903
basketball,824743609
winter_sport,718004107
extreme,961037402
autosport,737153530
football,234253423
athletics,384129821
athletics,975407827
autosport,249356330
extreme,136266131
hockey,261628215
basketball,772243338
winter_sport,573464122
volleyball,710293600
volleyball,722326419
tennis,50657202
boardgames,571323905
football,159445938
athletics,146326824
hockey,720423606
tennis,880325814
athletics,172168003
volleyball,167479026
basketball,824743609
autosport,32734003
volleyball,456256906
volleyball,847903026
basketball,250868121
martial_arts,168804232
football,662150224
athletics,734592127
extreme,792960709
motosport,631274828
tennis,923126630
martial_arts,435521510
football,377362103
motosport,720194726
hockey,261628215
tennis,189713508
autosport,415737436
basketball,177059338
boardgames,942578728
football,74652019
basketball,896038516
volleyball,651673205
tennis,739334607
martial_arts,888285213
athletics,396395116
tennis,786639628
athletics,707243606
autosport,733364110
athletics,995696423
tennis,253247218
hockey,125860219
boardgames,524622113
football,961573518
winter_sport,542055201
volleyball,458257228
volleyball,475206109
basketball,571717109
autosport,306441436
athletics,686416229
tennis,786639628
athletics,82411206
tennis,757687928
motosport,966648738
esport,363011237
autosport,545066315
tennis,457575911
volleyball,47878039
martial_arts,895783211
hockey,59719129
basketball,754440301
extreme,318513918
athletics,164938627
hockey,527340032
athletics,962409113
tennis,285572720
basketball,380447018
football,338061502
winter_sport,76964307
motosport,95322821
basketball,697754006
football,839750938
athletics,940142725
basketball,517149005
hockey,523428729
basketball,771869717
autosport,819595634
extreme,241032829
volleyball,912181332
autosport,572040810
athletics,534740330
autosport,253041238
volleyball,912181332
motosport,223866238
autosport,792993723
tennis,876416825
athletics,424678830
hockey,698702413
athletics,325301301
boardgames,529365418
winter_sport,163251509
athletics,939633505
autosport,217404121
hockey,634713829
basketball,27707002
volleyball,729168834
winter_sport,172533415
athletics,910049717
winter_sport,627299307
athletics,112730017
football,916952214
volleyball,446957610
tennis,813350212
tennis,815092714
martial_arts,432727237
boardgames,850982633
tennis,217409812
hockey,523701908
extreme,210734516
volleyball,693946932
boardgames,292717533
autosport,819595634
hockey,964573111
football,662150224
extreme,288320122
athletics,112730017
autosport,629887000
athletics,945722108
winter_sport,381979729
hockey,319354635
autosport,980224018
motosport,252055117
autosport,696205003
motosport,946552139
volleyball,923012209
martial_arts,837175330
hockey,200809628
tennis,798959002
boardgames,344085216
athletics,618178708
boardgames,58022005
basketball,182556512
winter_sport,675769234
athletics,118725615
autosport,757382404
athletics,110973925
athletics,179271619
autosport,696044911
martial_arts,571821239
hockey,159349224
autosport,173869328
autosport,217404121
football,592752039
autosport,306441436
motosport,429090505
autosport,510577617
martial_arts,331057512
volleyball,439735436
hockey,718731007
volleyball,898046305
autosport,933474909
boardgames,692871434
basketball,281906302
basketball,535511828
winter_sport,760564339
boardgames,52719309
boardgames,827474411
winter_sport,12747705
football,859305226
motosport,226571001
volleyball,309752232
athletics,120860807
autosport,976997634
martial_arts,171939837
winter_sport,327143311
volleyball,684795625
tennis,29087925
football,698725904
basketball,28624709
motosport,496382632
volleyball,912181332
tennis,311641030
martial_arts,892988615
volleyball,402522236
volleyball,406657330
volleyball,723177305
extreme,76534706
autosport,740126116
volleyball,733163636
athletics,723062002
extreme,519393417
tennis,504068509
extreme,901640937
volleyball,167479026
boardgames,461441908
athletics,118725615
motosport,959949902
autosport,122865219
basketball,633667826
basketball,74653939
esport,374161020
boardgames,758394115
hockey,576585801
boardgames,529365418
boardgames,558456732
basketball,763841310
tennis,277343111
tennis,230468518
autosport,795681906
martial_arts,432194902
martial_arts,372619507
hockey,491378212
athletics,95038303
motosport,223866238
football,525872608
winter_sport,920673602
motosport,647706002
tennis,920808639
boardgames,583501728
autosport,730777029
volleyball,503664137
winter_sport,679839112
athletics,636382901
football,285269308
football,123069827
tennis,958369610
winter_sport,987306634
hockey,559886937
athletics,54524524
tennis,340097918
boardgames,526305739
basketball,978152436
football,209968332
boardgames,850982633
motosport,556172732
tennis,759592926
motosport,7087528
football,687005007
boardgames,692248707
volleyball,995968829
tennis,732725131
martial_arts,793498528
martial_arts,171939837
athletics,510637726
volleyball,770457906
basketball,8950121
tennis,514610616
tennis,341006523
winter_sport,598560315
extreme,947256910
autosport,73983831
hockey,447367830
martial_arts,708058827
martial_arts,919849725
motosport,888442435
tennis,444234900
winter_sport,869684202
boardgames,993849513
athletics,734592127
athletics,340319108
tennis,152027915
autosport,810227300
basketball,577870231
esport,627942312
boardgames,613092418
motosport,710737629
tennis,29087925
athletics,618178708
athletics,623907520
tennis,923366304
martial_arts,649301435
volleyball,624254822
tennis,161038103
hockey,413158824
martial_arts,329148234
winter_sport,400318329
hockey,431515801
football,105159200
extreme,807285226
autosport,490784125
boardgames,995500139
hockey,564030627
motosport,676100714
football,248992617
motosport,663123629
tennis,888762027
volleyball,446957610
tennis,309347409
tennis,948654335
basketball,503256319
hockey,652151312
hockey,431515801
hockey,669566726
athletics,325301301
motosport,155775004
hockey,716233230
tennis,539465706
volleyball,905970800
tennis,516878434
extreme,413670930
motosport,517683527
motosport,177956109
tennis,481366031
football,798901420
autosport,476458720
tennis,923366304
volleyball,639255416
basketball,517149005
football,283938412
volleyball,684795625
motosport,758544537
athletics,241306824
volleyball,11502711
boardgames,548889408
volleyball,950318127
motosport,406191709
volleyball,209979431
athletics,958980903
athletics,695058203
boardgames,350509934
motosport,592013512
athletics,536757720
boardgames,46396337
boardgames,801253637
volleyball,220544713
football,74472119
extreme,110299018
boardgames,300018033
football,961573518
motosport,570876811
winter_sport,184526213
autosport,256411415
autosport,703750536
basketball,265701307
boardgames,570225132
basketball,270775309
hockey,805934915
hockey,489685222
basketball,182556512
volleyball,905970800
martial_arts,654534231
volleyball,128381701
volleyball,452031436
tennis,271439505
martial_arts,193630610
volleyball,861991010
basketball,572692311
hockey,514876428
volleyball,834897309
autosport,249356330
hockey,752762421
motosport,378940814
tennis,444234900
athletics,299159823
basketball,705531229
martial_arts,734377410
tennis,923126630
tennis,815092714
autosport,988761300
football,248992617
basketball,50755530
basketball,876801624
hockey,447367830
basketball,640045636
martial_arts,879867032
athletics,694561717
motosport,358997321
boardgames,657663118
tennis,455866804
boardgames,913037318
extreme,393386031
tennis,553168723
tennis,714494404
football,922406933
hockey,63796435
tennis,193979004
autosport,842306321
boardgames,548889408
volleyball,300872233
athletics,391708030
autosport,470130924
football,733336612
basketball,771869717
martial_arts,649088727
martial_arts,669425923
football,571068209
motosport,365447126
martial_arts,607794406
tennis,712523014
martial_arts,927384902
boardgames,171142708
extreme,982877726
tennis,555337026
hockey,993159701
hockey,202488729
volleyball,905970800
athletics,732390927
volleyball,684795625
volleyball,951144506
athletics,891594226
tennis,776359438
volleyball,882038106
autosport,914507310
volleyball,602432133
motosport,561842735
basketball,603928716
athletics,891594226
motosport,791826507
extreme,8071108
tennis,539465706
football,451045817
winter_sport,941655901
volleyball,209979431
winter_sport,165303039
tennis,815797438
volleyball,452031436
boardgames,888914411
motosport,229614602
tennis,309347409
football,648146022
athletics,576742906
athletics,953755801
volleyball,684795625
boardgames,942578728
esport,868970032
tennis,997758226
boardgames,280451535
hockey,31521229
athletics,940142725
hockey,876043310
hockey,402635101
hockey,885530530
extreme,76534706
volleyball,439624909
volleyball,722326419
basketball,593047312
motosport,74069810
extreme,805759210
athletics,214726412
basketball,890975533
autosport,804591616
athletics,384129821
autosport,307712117
volleyball,571093038
volleyball,503664137
martial_arts,248974925
basketball,148389602
boardgames,661807414
tennis,359502010
autosport,256411415
tennis,341006523
motosport,746421309
martial_arts,451119206
winter_sport,598560315
hockey,461578519
athletics,376869817
hockey,19765518
hockey,87688401
martial_arts,279353929
hockey,597803422
athletics,64418629
martial_arts,815640829
hockey,487808124
football,810245338
winter_sport,380846012
tennis,535711737
volleyball,435847516
hockey,159349224
motosport,179899500
winter_sport,51478403
volleyball,940643711
basketball,216695313
hockey,830580618
hockey,691196826
athletics,596424711
martial_arts,613261001
athletics,938672803
tennis,557484721
volleyball,568346001
motosport,739394931
boardgames,589708636
autosport,796339635
hockey,568705033
autosport,942291028
tennis,960406231
athletics,390954924
motosport,147606020
martial_arts,193127539
motosport,446372811
football,159445938
winter_sport,878785139
motosport,123871733
basketball,890219039
athletics,950610502
tennis,466949309
volleyball,930647729
autosport,189715923
boardgames,698962202
basketball,3174332
hockey,876043310
football,4029918
winter_sport,375824633
winter_sport,789732331
autosport,890548501
tennis,712523014
tennis,277343111
extreme,786441106
winter_sport,451097605
autosport,724468930
boardgames,649353633
athletics,384245413
motosport,720194726
tennis,461848124
winter_sport,779040219
motosport,251677902
athletics,112730017
motosport,810227300
football,360665210
volleyball,472361212
volleyball,583812819
football,435511326
basketball,968492435
basketball,177837324
basketball,698146809
athletics,390954924
volleyball,735316620
hockey,681511514
boardgames,657781511
motosport,122842434
football,845425433
boardgames,888914411
tennis,363280212
tennis,74229233
athletics,388066139
athletics,581191034
athletics,734592127
extreme,607849319
boardgames,58022005
tennis,71917426
basketball,640045636
athletics,945722108
basketball,729244921
hockey,330126734
boardgames,415048434
extreme,805759210
winter_sport,515223035
athletics,64418629
winter_sport,375824633
tennis,555337026
athletics,799841423
volleyball,940643711
autosport,401762737
tennis,692941415
boardgames,580901822
tennis,364130824
tennis,542970915
tennis,731751516
winter_sport,773806324
motosport,729232621
extreme,263714124
athletics,146326824
winter_sport,878785139
winter_sport,693769604
basketball,751883304
basketball,282476217
tennis,359502010
winter_sport,147828122
winter_sport,65928915
basketball,286637611
basketball,541204520
tennis,461848124
tennis,262629904
tennis,683008120
autosport,28000829
autosport,28000829
athletics,64418629
tennis,217409812
martial_arts,548575926
football,973568134
boardgames,782971823
winter_sport,873304510
athletics,612806513
martial_arts,927384902
tennis,874382204
volleyball,424072328
tennis,428948204
athletics,332656608
basketball,177059338
motosport,441327302
winter_sport,784811821
athletics,596424711
basketball,449702027
boardgames,583501728
motosport,483440203
volleyball,551269718
football,728868232
winter_sport,573464122
esport,474448617
winter_sport,484770022
boardgames,571323905
boardgames,171142708
extreme,12169210
athletics,390954924
winter_sport,960208908
winter_sport,502677819
volleyball,641006713
athletics,695058203
autosport,555013438
winter_sport,287237406
football,708186121
athletics,931808713
boardgames,344085216
autosport,617202308
hockey,422072501
volleyball,167479026
motosport,632988709
martial_arts,882315308
boardgames,780437412
hockey,885530530
tennis,370655126
autosport,884639615
esport,252647132
basketball,8950121
extreme,865148516
athletics,962542607
volleyball,289285000
volleyball,876929904
volleyball,995968829
volleyball,220544713
hockey,491378212
winter_sport,703645610
boardgames,384272039
esport,474448617
tennis,682455124
tennis,358259418
autosport,884639615
hockey,159349224
volleyball,995968829
boardgames,850982633
martial_arts,837518626
volleyball,247313923
autosport,325377733
boardgames,923436937
martial_arts,806134921
athletics,729848700
hockey,669566726
tennis,633337412
basketball,262649514
athletics,636382901
athletics,355869103
athletics,880844709
tennis,980030133
winter_sport,438386826
winter_sport,310159821
basketball,283158237
tennis,193979004
autosport,42587423
basketball,698146809
tennis,356117301
volleyball,217866401
tennis,871940439
motosport,710737629
tennis,682455124
tennis,50657202
basketball,882493006
athletics,724673712
autosport,479886838
athletics,928004506
motosport,593911217
volleyball,34632917
boardgames,624444012
athletics,388066139
autosport,571313639
volleyball,432881818
tennis,879836504
basketball,452693925
esport,516487717
boardgames,413319722
hockey,368422620
winter_sport,126999231
football,885137827
autosport,979631209
football,733336612
extreme,805759210
motosport,584891828
autosport,795983000
hockey,289941403
football,17950902
football,266940400
tennis,128444506
winter_sport,803563217
autosport,137256429
hockey,523428729
