category,oid
basketball,28624709
hockey,330574029
motosport,496382632
volleyball,912181332
winter_sport,130535527
tennis,311641030
boardgames,837661534
martial_arts,892988615
volleyball,402522236
volleyball,406657330
volleyball,723177305
extreme,76534706
esport,436075506
extreme,559807729
autosport,740126116
volleyball,733163636
football,881761926
athletics,723062002
boardgames,942578728
extreme,519393417
tennis,504068509
extreme,901640937
volleyball,167479026
boardgames,461441908
boardgames,965112735
athletics,118725615
motosport,959949902
autosport,122865219
basketball,633667826
basketball,74653939
esport,374161020
boardgames,758394115
hockey,576585801
boardgames,529365418
boardgames,558456732
basketball,763841310
tennis,277343111
tennis,230468518
autosport,795681906
martial_arts,432194902
martial_arts,372619507
basketball,515979625
hockey,491378212
athletics,95038303
motosport,223866238
volleyball,289454822
basketball,91221831
football,525872608
winter_sport,920673602
motosport,647706002
autosport,638690823
tennis,920808639
boardgames,583501728
football,818786025
autosport,730777029
football,574170137
volleyball,503664137
winter_sport,679839112
volleyball,134805635
athletics,636382901
football,285269308
football,123069827
tennis,958369610
winter_sport,987306634
hockey,976274208
hockey,559886937
athletics,54524524
tennis,340097918
volleyball,847903026
boardgames,526305739
basketball,978152436
football,209968332
boardgames,850982633
motosport,556172732
tennis,759592926
motosport,7087528
football,687005007
hockey,529343505
boardgames,115166329
boardgames,692248707
motosport,675028903
volleyball,995968829
tennis,732725131
martial_arts,793498528
martial_arts,171939837
athletics,510637726
volleyball,770457906
basketball,8950121
tennis,514610616
tennis,341006523
winter_sport,598560315
extreme,947256910
autosport,73983831
martial_arts,618050834
boardgames,840855229
hockey,447367830
martial_arts,708058827
martial_arts,919849725
autosport,518460505
motosport,888442435
tennis,444234900
winter_sport,869684202
winter_sport,51478403
boardgames,993849513
athletics,734592127
athletics,340319108
tennis,152027915
volleyball,217866401
autosport,810227300
basketball,577870231
esport,627942312
boardgames,613092418
motosport,710737629
tennis,29087925
athletics,618178708
athletics,623907520
basketball,978152436
tennis,923366304
esport,415671629
martial_arts,649301435
volleyball,624254822
tennis,161038103
volleyball,861225637
tennis,175917715
hockey,413158824
martial_arts,329148234
winter_sport,400318329
football,324968820
boardgames,801253637
hockey,431515801
football,105159200
extreme,807285226
autosport,490784125
winter_sport,720971414
boardgames,995500139
hockey,564030627
motosport,676100714
football,248992617
motosport,663123629
tennis,888762027
volleyball,446957610
tennis,309347409
tennis,948654335
basketball,503256319
autosport,796339635
hockey,652151312
extreme,200830226
hockey,431515801
extreme,169605021
hockey,669566726
athletics,325301301
motosport,155775004
hockey,716233230
winter_sport,888570926
volleyball,89635319
athletics,111852809
tennis,539465706
volleyball,905970800
football,959640114
tennis,516878434
extreme,413670930
motosport,517683527
football,50755530
motosport,177956109
tennis,481366031
football,798901420
autosport,476458720
tennis,923366304
volleyball,639255416
basketball,517149005
football,283938412
volleyball,684795625
motosport,758544537
athletics,241306824
volleyball,11502711
martial_arts,549787313
tennis,474628927
boardgames,548889408
volleyball,950318127
motosport,406191709
esport,700198717
autosport,588665414
volleyball,209979431
tennis,769116238
athletics,958980903
athletics,695058203
extreme,977337403
boardgames,350509934
motosport,592013512
athletics,536757720
boardgames,46396337
boardgames,801253637
volleyball,220544713
motosport,95322821
football,74472119
tennis,923126630
extreme,110299018
boardgames,300018033
football,961573518
motosport,570876811
esport,227887835
volleyball,526086705
winter_sport,184526213
autosport,256411415
autosport,703750536
motosport,252055117
basketball,265701307
football,491747007
boardgames,570225132
basketball,270775309
hockey,805934915
hockey,489685222
basketball,182556512
volleyball,905970800
martial_arts,654534231
volleyball,128381701
volleyball,452031436
tennis,271439505
martial_arts,193630610
volleyball,861991010
esport,357676832
basketball,572692311
hockey,514876428
volleyball,834897309
autosport,249356330
hockey,752762421
motosport,378940814
tennis,444234900
winter_sport,803563217
athletics,299159823
esport,357676832
basketball,705531229
hockey,676822639
martial_arts,734377410
tennis,923126630
boardgames,468287808
tennis,815092714
football,529216217
autosport,988761300
football,248992617
basketball,50755530
basketball,876801624
hockey,447367830
volleyball,951099915
basketball,640045636
martial_arts,879867032
hockey,64505925
athletics,694561717
motosport,358997321
boardgames,657663118
tennis,455866804
boardgames,913037318
motosport,723869730
extreme,393386031
tennis,553168723
tennis,714494404
football,922406933
hockey,63796435
tennis,193979004
autosport,842306321
boardgames,548889408
volleyball,300872233
winter_sport,292582612
athletics,391708030
motosport,617827624
extreme,16855822
autosport,470130924
football,733336612
basketball,771869717
motosport,147606020
autosport,871707112
martial_arts,649088727
martial_arts,669425923
football,571068209
volleyball,139184223
motosport,365447126
martial_arts,607794406
tennis,712523014
martial_arts,927384902
boardgames,171142708
extreme,982877726
tennis,555337026
football,636783625
basketball,698740800
autosport,28987600
hockey,993159701
hockey,202488729
volleyball,905970800
athletics,732390927
tennis,359502010
boardgames,952343224
volleyball,684795625
volleyball,951144506
athletics,891594226
tennis,776359438
volleyball,882038106
esport,142013420
boardgames,412580427
autosport,914507310
volleyball,602432133
motosport,561842735
boardgames,454563234
motosport,145846507
basketball,603928716
volleyball,967832038
athletics,891594226
motosport,791826507
extreme,8071108
tennis,539465706
football,451045817
winter_sport,941655901
volleyball,209979431
athletics,962542607
winter_sport,165303039
extreme,584526602
tennis,815797438
tennis,773612809
volleyball,452031436
boardgames,888914411
motosport,229614602
tennis,309347409
football,648146022
athletics,576742906
tennis,557484721
athletics,953755801
motosport,929012030
volleyball,684795625
boardgames,942578728
esport,868970032
tennis,997758226
boardgames,280451535
hockey,31521229
volleyball,776351709
athletics,940142725
hockey,876043310
hockey,402635101
hockey,885530530
extreme,76534706
volleyball,439624909
volleyball,722326419
basketball,593047312
motosport,74069810
extreme,805759210
athletics,214726412
basketball,890975533
autosport,804591616
athletics,384129821
basketball,369317324
autosport,954782222
autosport,307712117
volleyball,571093038
volleyball,503664137
martial_arts,248974925
basketball,148389602
boardgames,661807414
tennis,359502010
autosport,256411415
tennis,341006523
motosport,746421309
martial_arts,451119206
winter_sport,784811821
winter_sport,598560315
hockey,461578519
hockey,159826537
athletics,376869817
basketball,313204506
hockey,19765518
hockey,87688401
martial_arts,279353929
hockey,597803422
athletics,64418629
martial_arts,815640829
tennis,713499939
hockey,487808124
football,810245338
winter_sport,380846012
tennis,535711737
volleyball,435847516
hockey,159349224
motosport,179899500
martial_arts,245680408
tennis,906862823
esport,153599208
winter_sport,51478403
volleyball,940643711
basketball,180568436
basketball,216695313
hockey,830580618
hockey,691196826
athletics,596424711
tennis,888762027
martial_arts,613261001
athletics,938672803
tennis,557484721
volleyball,568346001
motosport,739394931
martial_arts,733716720
boardgames,589708636
esport,144253338
autosport,796339635
hockey,568705033
athletics,630596921
autosport,942291028
tennis,960406231
athletics,390954924
volleyball,53073826
winter_sport,474341536
martial_arts,200403021
motosport,147606020
martial_arts,193127539
motosport,446372811
football,159445938
winter_sport,878785139
motosport,123871733
basketball,890219039
athletics,950610502
tennis,466949309
volleyball,930647729
autosport,480925027
autosport,189715923
boardgames,698962202
basketball,3174332
football,272013032
hockey,876043310
football,4029918
motosport,559217017
winter_sport,375824633
hockey,937276635
esport,563048705
winter_sport,789732331
autosport,890548501
tennis,712523014
tennis,277343111
extreme,786441106
winter_sport,451097605
autosport,724468930
boardgames,649353633
athletics,384245413
motosport,720194726
tennis,461848124
winter_sport,779040219
motosport,251677902
hockey,631961703
athletics,112730017
motosport,810227300
football,360665210
volleyball,472361212
volleyball,583812819
athletics,982942625
football,435511326
boardgames,527528908
basketball,968492435
basketball,177837324
basketball,698146809
athletics,390954924
volleyball,735316620
hockey,681511514
boardgames,657781511
motosport,429090505
motosport,122842434
football,845425433
boardgames,888914411
tennis,363280212
tennis,74229233
athletics,388066139
athletics,581191034
athletics,734592127
extreme,607849319
boardgames,58022005
tennis,71917426
basketball,640045636
athletics,945722108
basketball,729244921
winter_sport,824807623
hockey,330126734
boardgames,415048434
extreme,805759210
winter_sport,515223035
athletics,64418629
extreme,697719516
winter_sport,375824633
tennis,555337026
athletics,799841423
volleyball,940643711
extreme,16855822
autosport,401762737
tennis,692941415
boardgames,580901822
tennis,364130824
tennis,542970915
athletics,376869817
tennis,731751516
winter_sport,773806324
motosport,729232621
extreme,263714124
athletics,146326824
motosport,553924806
winter_sport,878785139
winter_sport,693769604
basketball,751883304
basketball,282476217
tennis,359502010
winter_sport,147828122
winter_sport,65928915
basketball,286637611
basketball,541204520
tennis,461848124
tennis,262629904
tennis,683008120
autosport,28000829
autosport,28000829
athletics,64418629
tennis,217409812
martial_arts,548575926
football,973568134
boardgames,782971823
winter_sport,873304510
athletics,612806513
martial_arts,927384902
tennis,874382204
boardgames,257167133
volleyball,666979904
volleyball,424072328
tennis,428948204
athletics,332656608
basketball,177059338
motosport,441327302
winter_sport,784811821
athletics,596424711
esport,433514302
tennis,256102315
basketball,449702027
boardgames,583501728
motosport,483440203
volleyball,551269718
football,728868232
winter_sport,573464122
esport,474448617
winter_sport,484770022
boardgames,571323905
boardgames,171142708
extreme,12169210
athletics,390954924
winter_sport,960208908
winter_sport,684766028
winter_sport,502677819
volleyball,641006713
athletics,695058203
autosport,555013438
tennis,631811222
winter_sport,287237406
boardgames,671359431
football,708186121
athletics,931808713
boardgames,344085216
autosport,617202308
hockey,422072501
volleyball,167479026
motosport,632988709
martial_arts,882315308
boardgames,780437412
hockey,885530530
tennis,370655126
autosport,884639615
esport,483581922
football,572841509
esport,252647132
basketball,8950121
extreme,865148516
boardgames,626123703
athletics,962542607
basketball,938731820
boardgames,128681434
volleyball,289285000
volleyball,876929904
volleyball,995968829
volleyball,220544713
hockey,491378212
winter_sport,703645610
boardgames,384272039
esport,474448617
tennis,682455124
boardgames,999112505
tennis,358259418
autosport,884639615
hockey,159349224
volleyball,995968829
boardgames,850982633
martial_arts,837518626
volleyball,247313923
autosport,325377733
boardgames,923436937
martial_arts,806134921
volleyball,279369911
athletics,729848700
hockey,669566726
tennis,633337412
basketball,262649514
athletics,636382901
football,757840314
athletics,355869103
athletics,880844709
tennis,980030133
hockey,656339234
winter_sport,438386826
winter_sport,310159821
basketball,283158237
tennis,193979004
autosport,42587423
tennis,597076427
basketball,698146809
tennis,356117301
volleyball,217866401
tennis,871940439
motosport,710737629
tennis,682455124
tennis,50657202
basketball,882493006
athletics,724673712
autosport,479886838
athletics,928004506
motosport,593911217
volleyball,34632917
football,451045817
boardgames,624444012
athletics,388066139
football,306975214
autosport,571313639
volleyball,53073826
volleyball,432881818
tennis,879836504
basketball,452693925
esport,516487717
boardgames,413319722
hockey,368422620
winter_sport,126999231
football,885137827
autosport,979631209
boardgames,657659221
football,733336612
hockey,76945400
extreme,805759210
motosport,584891828
autosport,795983000
hockey,289941403
football,17950902
football,266940400
tennis,128444506
hockey,53723411
winter_sport,803563217
autosport,137256429
hockey,523428729
autosport,122865219
athletics,390954924
football,459606103
basketball,286637611
volleyball,472361212
motosport,303714903
tennis,734773828
athletics,834921405
motosport,137699214
hockey,62179307
basketball,614928806
tennis,796343309
football,945026513
boardgames,293927219
football,339030900
boardgames,947138900
boardgames,463889624
boardgames,897875212
hockey,780377018
athletics,696619008
athletics,358317602
hockey,368422620
hockey,876043310
hockey,608221321
volleyball,289285000
boardgames,560746300
basketball,18929926
martial_arts,432727237
extreme,413670930
tennis,348625206
motosport,494399433
autosport,416292708
athletics,74514107
football,733336612
autosport,18474206
athletics,705520417
athletics,931808713
tennis,254489118
volleyball,33521505
basketball,622543412
boardgames,608530528
volleyball,600193414
tennis,340097918
motosport,781534022
athletics,22036439
tennis,709646319
autosport,420029112
athletics,57043301
tennis,850390414
hockey,330126734
tennis,999361308
basketball,705531229
winter_sport,124259218
basketball,452693925
autosport,571313639
football,697207714
tennis,566255305
extreme,947256910
extreme,321638212
motosport,378940814
esport,687615825
volleyball,446957610
autosport,401817323
boardgames,699350627
boardgames,471765201
athletics,705520417
tennis,23220639
tennis,193979004
tennis,894533034
hockey,876642405
martial_arts,989889703
tennis,923366304
athletics,806603917
autosport,510577617
extreme,686389628
esport,516487717
winter_sport,613462516
tennis,635515629
extreme,380924325
martial_arts,487517418
boardgames,341577834
boardgames,612800229
tennis,906862823
volleyball,247313923
hockey,567098537
football,360837705
tennis,880325814
athletics,424678830
esport,62850008
hockey,12290911
football,339030900
basketball,675949807
athletics,487455103
hockey,489685222
basketball,959923306
esport,843846307
tennis,721281612
football,733336612
motosport,406191709
winter_sport,502752932
football,758155538
motosport,647706002
tennis,364130824
martial_arts,395618404
football,961447120
martial_arts,43669432
volleyball,259229513
hockey,413158824
tennis,87954633
martial_arts,397688731
winter_sport,853748924
tennis,987987031
boardgames,182812727
athletics,365511913
football,961447120
winter_sport,216195912
volleyball,956023416
athletics,443892630
winter_sport,929177628
motosport,365447126
boardgames,182812727
hockey,12290911
martial_arts,336741517
tennis,850390414
winter_sport,910521609
basketball,890975533
football,957467121
boardgames,850982633
football,871203616
esport,9419231
esport,454614417
autosport,188595930
basketball,472368600
winter_sport,324896016
basketball,572692311
tennis,776359438
motosport,58842105
basketball,380447018
football,253865922
volleyball,624254822
extreme,559807729
tennis,980030133
motosport,596255402
autosport,401762737
boardgames,608530528
martial_arts,276303500
hockey,87688401
athletics,143184126
hockey,720423606
hockey,532990915
winter_sport,130535527
boardgames,341577834
volleyball,748171722
esport,676963316
volleyball,573728221
athletics,487455103
boardgames,583501728
boardgames,823965717
hockey,447547920
boardgames,350509934
volleyball,289285000
motosport,298821701
hockey,839044616
tennis,526861338
winter_sport,272409826
tennis,130540023
martial_arts,642194214
winter_sport,598946537
tennis,487461304
martial_arts,596237319
athletics,938672803
esport,252647132
martial_arts,279353929
volleyball,928466623
athletics,938672803
winter_sport,26974626
athletics,112730017
extreme,362038305
tennis,681523134
winter_sport,958737102
athletics,566933517
basketball,622543412
autosport,189715923
extreme,656741409
tennis,672291907
boardgames,468287808
winter_sport,243150312
autosport,375922416
autosport,124219137
winter_sport,901695604
basketball,613449708
martial_arts,777001005
basketball,182556512
motosport,137678818
volleyball,10212412
athletics,310358223
basketball,282476217
basketball,754440301
winter_sport,867517906
athletics,881759832
tennis,512337707
extreme,522372909
football,697207714
winter_sport,987306634
esport,247095126
volleyball,666979904
motosport,542840716
martial_arts,653708801
football,289474002
motosport,150043234
athletics,322842224
autosport,982843524
motosport,632988709
autosport,189715923
martial_arts,392205005
volleyball,415366032
boardgames,68218829
autosport,502126414
tennis,830464415
athletics,580543820
basketball,472368600
volleyball,300872233
motosport,261262031
hockey,400493824
boardgames,782971823
boardgames,472265305
autosport,307712117
tennis,454649416
esport,998565619
volleyball,458257228
motosport,433717313
motosport,872097518
athletics,945722108
tennis,518806805
winter_sport,672115723
boardgames,46396337
basketball,75615802
athletics,799841423
athletics,623907520
tennis,487461304
martial_arts,868391013
volleyball,861991010
martial_arts,336741517
martial_arts,730206900
hockey,514876428
esport,248182703
basketball,921937508
boardgames,626123703
autosport,118582030
boardgames,913037318
tennis,354880700
football,469446016
autosport,982843524
motosport,951953731
martial_arts,917333836
winter_sport,593121209
athletics,54524524
tennis,880325814
basketball,177059338
athletics,939633505
tennis,50657202
boardgames,307022516
football,761152130
boardgames,293927219
autosport,914507310
motosport,565820003
volleyball,995968829
winter_sport,376260625
athletics,487455103
volleyball,472361212
boardgames,3914130
martial_arts,769774306
martial_arts,859264731
basketball,209708505
boardgames,310405313
athletics,150360914
tennis,997758226
athletics,581191034
football,574170137
boardgames,105994131
hockey,923795413
tennis,387687703
football,647206032
basketball,3174332
boardgames,600216035
basketball,771869717
tennis,118596635
volleyball,47878039
extreme,802109611
motosport,762386331
winter_sport,380846012
motosport,58056119
extreme,481125330
football,744621104
hockey,369621326
tennis,903004702
motosport,807286332
autosport,169782234
athletics,596424711
winter_sport,163251509
basketball,8591509
motosport,446372811
boardgames,472265305
martial_arts,640851311
tennis,526861338
hockey,121007603
autosport,875931726
football,554603131
motosport,565820003
boardgames,692248707
extreme,257343433
tennis,874382204
tennis,839751918
basketball,705531229
tennis,682455124
autosport,470130924
tennis,876416825
extreme,807285226
extreme,43776826
martial_arts,669425923
basketball,8950121
football,965768113
athletics,74514107
esport,277201523
basketball,329730016
martial_arts,716667231
extreme,882959720
basketball,921784308
boardgames,754130730
martial_arts,568541621
autosport,325377733
volleyball,235819036
basketball,119576206
boardgames,249455008
martial_arts,392205005
autosport,696044911
volleyball,513724303
martial_arts,354743016
tennis,880206236
boardgames,188871818
volleyball,503286621
tennis,861838032
boardgames,999112505
tennis,879836504
winter_sport,19978512
martial_arts,892988615
athletics,510637726
motosport,614327734
tennis,903004702
motosport,7087528
autosport,933474909
athletics,983658124
volleyball,656282637
motosport,720194726
tennis,629112306
tennis,86508807
tennis,862074312
esport,960607836
volleyball,300238132
athletics,120860807
tennis,683008120
autosport,232405230
boardgames,981950805
athletics,179271619
tennis,246280803
basketball,966922207
volleyball,139184223
hockey,447547920
motosport,780661336
motosport,708450700
motosport,156539705
motosport,606886336
winter_sport,669684718
athletics,950610502
basketball,950046422
extreme,52704700
tennis,999361308
motosport,704972525
hockey,529343505
esport,459391931
winter_sport,268620839
boardgames,68218829
football,554603131
basketball,329730016
autosport,776303527
basketball,668998218
athletics,74514107
martial_arts,734377410
athletics,146326824
winter_sport,361486400
martial_arts,139119238
football,40882726
tennis,217409812
hockey,488167739
athletics,120860807
martial_arts,793527036
motosport,523427029
martial_arts,254358104
tennis,553168723
volleyball,710293600
basketball,707684228
hockey,523428729
martial_arts,971196736
esport,633722524
hockey,564030627
tennis,128444506
martial_arts,996348826
tennis,254489118
autosport,375922416
martial_arts,397688731
volleyball,600193414
autosport,786445913
motosport,874257909
tennis,788946507
tennis,920808639
boardgames,624444012
winter_sport,375824633
basketball,8591509
football,277505118
autosport,963404719
athletics,636382901
basketball,479057125
tennis,676067213
hockey,573984210
tennis,408679404
basketball,627428414
football,734162904
martial_arts,837175330
volleyball,54313238
hockey,720806404
winter_sport,361486400
football,859305226
boardgames,567968125
winter_sport,953467218
basketball,701136424
boardgames,379077831
boardgames,527528908
extreme,901640937
athletics,116718123
volleyball,182965603
hockey,200854829
martial_arts,640851311
athletics,384129821
football,920553522
esport,731388718
tennis,504068509
boardgames,635660039
volleyball,432881818
boardgames,463889624
athletics,17560220
tennis,526861338
tennis,518806805
hockey,598756912
esport,415903907
basketball,896038516
basketball,479057125
basketball,968492435
hockey,559886937
basketball,685403029
motosport,39021409
tennis,969939508
winter_sport,268620839
athletics,497745905
winter_sport,675769234
volleyball,235819036
volleyball,497868207
athletics,154620504
tennis,786639628
basketball,515163906
autosport,545066315
esport,618086409
autosport,954309335
boardgames,471765201
volleyball,985913429
athletics,376869817
football,104061007
esport,975711134
winter_sport,512892704
tennis,518806805
tennis,206534518
boardgames,344085216
hockey,369621326
basketball,152217002
basketball,718936035
motosport,501121024
athletics,300680436
basketball,86963818
martial_arts,424581231
extreme,901640937
autosport,588665414
volleyball,215038522
football,788252431
martial_arts,649301435
extreme,559807729
boardgames,993849513
extreme,413670930
autosport,810354239
motosport,666159635
autosport,401762737
motosport,587551436
athletics,162356801
esport,991670624
tennis,364130824
autosport,846438937
winter_sport,58570613
basketball,806147614
hockey,937276635
extreme,257343433
hockey,937276635
winter_sport,8589632
boardgames,801253637
hockey,752762421
extreme,792960709
basketball,178587519
boardgames,853317727
esport,941480814
boardgames,571323905
motosport,244390012
tennis,919523134
motosport,445450828
autosport,256411415
boardgames,526305739
martial_arts,964964930
athletics,110973925
hockey,923795413
athletics,118725615
hockey,200854829
esport,252017522
volleyball,901627909
motosport,147606020
martial_arts,200403021
volleyball,184939504
autosport,495993616
motosport,649867805
boardgames,214051407
athletics,606193409
volleyball,289454822
football,360837705
boardgames,209418931
extreme,293257727
volleyball,898046305
winter_sport,83051405
tennis,830464415
autosport,169782234
basketball,125722831
athletics,881759832
autosport,933536635
tennis,960406231
tennis,174798230
martial_arts,815640829
boardgames,692871434
extreme,697719516
football,349748832
volleyball,717515711
martial_arts,808720707
motosport,155775004
volleyball,974417010
motosport,543359603
boardgames,380261015
volleyball,974417010
volleyball,220544713
hockey,188914633
athletics,77255925
athletics,166496120
basketball,573844036
esport,374161020
winter_sport,902195311
athletics,443892630
tennis,474628927
hockey,683004715
winter_sport,608621732
winter_sport,832060730
autosport,415737436
autosport,954309335
tennis,564459708
tennis,410019910
esport,656321537
motosport,445450828
tennis,888762027
boardgames,626123703
winter_sport,815971707
tennis,161038103
autosport,38686015
volleyball,923012209
boardgames,991437726
tennis,734773828
esport,210625713
martial_arts,129984610
volleyball,282349037
basketball,804059534
tennis,880924214
boardgames,724294131
basketball,890219039
volleyball,309752232
autosport,954309335
boardgames,573230204
tennis,771189202
esport,216104117
winter_sport,134189922
winter_sport,784811821
basketball,410422939
hockey,831854927
volleyball,322297134
basketball,769374336
volleyball,204512230
esport,700198717
athletics,950610502
basketball,18929926
motosport,810227300
football,21334510
tennis,880924214
motosport,123871733
autosport,545066315
autosport,767166235
martial_arts,276303500
basketball,468180423
football,285269308
hockey,848777023
winter_sport,375824633
volleyball,861225637
tennis,860103302
winter_sport,187412119
athletics,729848700
winter_sport,902195311
tennis,354880700
athletics,542017229
tennis,812009012
football,896187322
athletics,716730813
winter_sport,586514133
athletics,150273323
esport,976183800
basketball,571717109
tennis,732725131
athletics,380828920
motosport,565820003
boardgames,570742820
volleyball,279369911
tennis,845204133
autosport,795983000
hockey,683004715
athletics,825163019
boardgames,934775902
hockey,683004715
tennis,927963415
extreme,829014332
tennis,314730615
volleyball,694630918
hockey,461578519
athletics,541034335
volleyball,849288127
motosport,850748314
football,338061502
autosport,788319022
esport,791905809
athletics,723736924
winter_sport,958737102
motosport,699833027
tennis,444234900
volleyball,882288416
athletics,982942625
volleyball,641006713
tennis,802894535
boardgames,413319722
martial_arts,888285213
autosport,18474206
martial_arts,918780108
autosport,703750536
tennis,958369610
basketball,647940606
tennis,340097918
tennis,553168723
basketball,177837324
extreme,43776826
tennis,777388529
winter_sport,243150312
winter_sport,563416735
hockey,33335702
hockey,617041638
volleyball,424072328
athletics,65274210
motosport,154884131
autosport,28000829
tennis,958369610
hockey,282161237
volleyball,931986732
tennis,641530522
boardgames,676903235
martial_arts,295520434
basketball,91221831
volleyball,934770635
athletics,166496120
motosport,872097518
hockey,33335702
athletics,534740330
basketball,178587519
volleyball,454798730
esport,960607836
basketball,633667826
tennis,50657202
winter_sport,991629126
volleyball,346973015
football,999374432
boardgames,68218829
volleyball,279369911
tennis,354880700
esport,433514302
autosport,401817323
boardgames,657046535
basketball,614928806
extreme,996141322
tennis,36132108
tennis,157908500
autosport,724468930
football,694334802
boardgames,413319722
tennis,457575911
athletics,332656608
athletics,734592127
tennis,813350212
martial_arts,180428424
motosport,517683527
autosport,588665414
autosport,32712332
extreme,300976628
autosport,502126414
motosport,729232621
boardgames,600699419
boardgames,573230204
volleyball,986222017
basketball,841198827
athletics,166496120
football,571068209
tennis,980421624
winter_sport,593121209
winter_sport,803563217
martial_arts,392205005
volleyball,289285000
boardgames,661807414
tennis,556662305
motosport,676100714
boardgames,314389434
autosport,401817323
winter_sport,989301701
motosport,723869730
motosport,538422305
motosport,791826507
boardgames,540326921
tennis,711716415
winter_sport,151688620
athletics,355869103
motosport,988414209
athletics,576742906
martial_arts,435521510
tennis,566255305
esport,461748703
winter_sport,502752932
football,798901420
tennis,682455124
hockey,527340032
autosport,954782222
hockey,876642405
martial_arts,64335022
autosport,42587423
boardgames,942578728
autosport,982297104
volleyball,801282329
tennis,714494404
football,835396802
boardgames,193966605
athletics,95038303
extreme,650371125
martial_arts,702231336
tennis,246280803
tennis,709646319
athletics,332656608
tennis,285572720
football,456152915
motosport,303858215
hockey,159826537
martial_arts,249355536
boardgames,178038606
volleyball,75344628
basketball,877868208
hockey,726176124
winter_sport,380846012
tennis,672291907
basketball,227716111
winter_sport,165303039
athletics,355869103
athletics,445982121
extreme,960682626
athletics,45918031
boardgames,300376018
martial_arts,923024638
winter_sport,515223035
esport,60784503
football,61541309
motosport,609698935
extreme,305580412
martial_arts,675221606
hockey,491378212
motosport,369973922
martial_arts,96550538
motosport,632576821
athletics,958980903
athletics,179271619
esport,357132616
motosport,369973922
boardgames,934775902
volleyball,449704704
football,129054431
tennis,959856105
tennis,997758226
martial_arts,70553008
boardgames,524622113
basketball,546542921
boardgames,121036012
esport,855240530
hockey,327096529
football,965768113
winter_sport,451097605
basketball,697754006
basketball,282476217
motosport,378940814
winter_sport,684766028
winter_sport,381979729
tennis,597076427
tennis,920712623
tennis,356117301
motosport,708450700
basketball,383306838
tennis,246280803
athletics,970974136
esport,474818525
tennis,269499238
tennis,888762027
hockey,923795413
athletics,891594226
tennis,947275916
boardgames,471765201
boardgames,388468131
athletics,77255925
volleyball,651673205
tennis,742197116
boardgames,206039507
hockey,114039621
tennis,86508807
basketball,199931007
basketball,472368600
boardgames,571323905
winter_sport,869684202
martial_arts,883951626
hockey,225676112
tennis,555337026
football,547766236
basketball,770301717
athletics,424678830
volleyball,54313238
autosport,871707112
basketball,968492435
martial_arts,200403021
motosport,481791707
hockey,691196826
esport,171386911
extreme,288320122
martial_arts,865319020
motosport,609423004
basketball,262649514
extreme,573599818
athletics,910049717
autosport,26060618
winter_sport,846379730
football,777792529
extreme,380924325
volleyball,642570122
basketball,119576206
hockey,427405525
extreme,965232823
athletics,82411206
autosport,868408610
tennis,879836504
athletics,110973925
autosport,854520310
motosport,699833027
esport,516487717
volleyball,704658637
basketball,325238208
tennis,757687928
winter_sport,628345539
boardgames,38650222
basketball,479057125
autosport,217404121
hockey,491378212
volleyball,184939504
boardgames,758394115
hockey,121007603
winter_sport,388651911
volleyball,217866401
hockey,125860219
volleyball,439735436
basketball,78116910
motosport,610069617
boardgames,699350627
autosport,786445913
hockey,289941403
volleyball,497868207
tennis,408679404
hockey,944232732
boardgames,636863230
winter_sport,657433221
martial_arts,619076639
martial_arts,279353929
basketball,479057125
athletics,166496120
winter_sport,268620839
motosport,748139809
boardgames,24530913
athletics,724673712
hockey,422072501
esport,618086409
tennis,739334607
basketball,173808905
autosport,560109831
martial_arts,553288426
winter_sport,38824639
extreme,134346222
hockey,401592234
volleyball,411875725
basketball,701136424
martial_arts,842094317
athletics,45918031
winter_sport,621494509
boardgames,869290538
hockey,249638431
football,786094333
martial_arts,837175330
motosport,496382632
martial_arts,688031531
athletics,110973925
winter_sport,760564339
athletics,380828920
winter_sport,902512702
volleyball,921213411
motosport,966648738
hockey,610968003
tennis,631811222
athletics,723062002
esport,252017522
football,298814214
tennis,597076427
basketball,125722831
tennis,777388529
tennis,555337026
tennis,253247218
boardgames,5492000
motosport,123871733
athletics,732390927
volleyball,356229300
winter_sport,181114224
volleyball,551269718
athletics,16717100
volleyball,552093907
extreme,650371125
football,336407414
basketball,916932407
boardgames,580901822
extreme,293257727
esport,252647132
tennis,481366031
hockey,194359403
autosport,325377733
football,788405023
basketball,640045636
athletics,325301301
tennis,111216229
tennis,358259418
tennis,77263526
volleyball,282349037
hockey,768730237
autosport,172134431
athletics,444009223
tennis,271439505
motosport,670133125
martial_arts,691699936
volleyball,429288632
hockey,683004715
basketball,614928806
extreme,865148516
athletics,819414509
boardgames,524622113
winter_sport,803563217
hockey,59932732
autosport,903006510
volleyball,420716606
athletics,424194001
winter_sport,289099909
basketball,571717109
basketball,668998218
tennis,518806805
motosport,367146634
boardgames,612800229
tennis,461848124
athletics,310358223
athletics,118725615
hockey,851180827
athletics,896686111
volleyball,254914715
basketball,836681838
athletics,583649127
tennis,742197116
volleyball,898046305
boardgames,670060720
tennis,269499238
tennis,711716415
football,952274232
martial_arts,610608320
football,967849804
martial_arts,817588631
autosport,122865219
basketball,265701307
volleyball,573728221
esport,433545839
tennis,180773232
winter_sport,443233908
athletics,880844709
tennis,871940439
martial_arts,168326828
winter_sport,989301701
hockey,296013934
tennis,830464415
esport,209915730
winter_sport,337047403
football,201643838
