category,oid
tennis,262629904
tennis,683008120
autosport,28000829
autosport,28000829
athletics,64418629
winter_sport,345928610
extreme,288320122
extreme,36370916
tennis,217409812
martial_arts,548575926
football,973568134
boardgames,782971823
winter_sport,873304510
athletics,612806513
martial_arts,927384902
tennis,874382204
boardgames,257167133
volleyball,666979904
volleyball,424072328
tennis,428948204
motosport,501121024
extreme,134346222
athletics,332656608
motosport,416747616
hockey,780377018
athletics,825619734
basketball,177059338
motosport,441327302
winter_sport,784811821
athletics,596424711
esport,433514302
winter_sport,693769604
tennis,256102315
basketball,449702027
boardgames,583501728
motosport,483440203
volleyball,551269718
football,728868232
winter_sport,573464122
martial_arts,865319020
winter_sport,484770022
boardgames,571323905
extreme,821877603
boardgames,171142708
extreme,829014332
extreme,12169210
boardgames,380261015
athletics,390954924
winter_sport,433288420
boardgames,799507205
winter_sport,960208908
extreme,772267924
winter_sport,684766028
winter_sport,502677819
volleyball,641006713
athletics,695058203
esport,917333836
autosport,555013438
esport,881271230
winter_sport,287237406
boardgames,671359431
football,708186121
athletics,931808713
boardgames,344085216
autosport,617202308
hockey,422072501
volleyball,167479026
motosport,632988709
martial_arts,882315308
boardgames,780437412
hockey,885530530
extreme,10353705
basketball,270775309
tennis,370655126
autosport,884639615
esport,483581922
football,572841509
esport,252647132
basketball,8950121
extreme,865148516
autosport,158877415
esport,686924926
winter_sport,147828122
boardgames,626123703
athletics,962542607
motosport,631274828
basketball,938731820
football,347660221
volleyball,289285000
volleyball,876929904
volleyball,995968829
volleyball,220544713
hockey,491378212
winter_sport,703645610
boardgames,384272039
esport,474448617
tennis,682455124
boardgames,999112505
tennis,358259418
autosport,884639615
martial_arts,329148234
hockey,159349224
volleyball,995968829
boardgames,850982633
martial_arts,837518626
volleyball,247313923
autosport,325377733
boardgames,923436937
martial_arts,806134921
winter_sport,985825903
athletics,653660801
martial_arts,276303500
tennis,29087925
winter_sport,124259218
volleyball,279369911
boardgames,548889408
athletics,729848700
hockey,669566726
boardgames,150654128
extreme,389639538
tennis,633337412
basketball,262649514
athletics,636382901
football,757840314
athletics,355869103
athletics,880844709
boardgames,121036012
tennis,980030133
hockey,656339234
winter_sport,438386826
winter_sport,310159821
basketball,283158237
tennis,193979004
autosport,42587423
tennis,597076427
basketball,698146809
tennis,356117301
volleyball,217866401
tennis,871940439
motosport,710737629
tennis,682455124
tennis,50657202
basketball,882493006
autosport,903006510
winter_sport,869684202
athletics,12747705
extreme,542840716
athletics,724673712
martial_arts,720356615
autosport,479886838
athletics,928004506
motosport,593911217
boardgames,178647735
motosport,251677902
volleyball,34632917
football,451045817
extreme,138603234
football,788252431
boardgames,730464814
tennis,130540023
boardgames,624444012
athletics,388066139
basketball,369317324
football,306975214
autosport,571313639
basketball,245330532
volleyball,53073826
volleyball,432881818
tennis,879836504
basketball,452693925
basketball,860545413
esport,516487717
boardgames,413319722
athletics,478085506
extreme,337669626
hockey,368422620
football,885137827
motosport,95322821
autosport,979631209
boardgames,613092418
boardgames,657659221
football,733336612
football,805934915
extreme,805759210
motosport,584891828
autosport,795983000
martial_arts,923795310
hockey,289941403
football,17950902
football,266940400
tennis,128444506
hockey,53723411
winter_sport,803563217
autosport,137256429
hockey,523428729
autosport,122865219
boardgames,613092418
athletics,390954924
football,459606103
basketball,286637611
volleyball,472361212
tennis,734773828
athletics,834921405
esport,656321537
motosport,137699214
hockey,62179307
basketball,614928806
tennis,796343309
football,945026513
boardgames,293927219
football,339030900
boardgames,947138900
boardgames,463889624
boardgames,600216035
boardgames,897875212
hockey,780377018
athletics,696619008
martial_arts,257343433
athletics,358317602
hockey,368422620
hockey,876043310
hockey,608221321
volleyball,289285000
boardgames,560746300
basketball,18929926
martial_arts,432727237
extreme,413670930
tennis,348625206
motosport,494399433
esport,74214811
autosport,416292708
athletics,74514107
football,733336612
autosport,18474206
athletics,705520417
motosport,187412119
extreme,977337403
basketball,86963818
athletics,931808713
tennis,254489118
autosport,963404719
volleyball,33521505
basketball,622543412
motosport,631274828
boardgames,608530528
volleyball,600193414
tennis,340097918
motosport,781534022
autosport,650213926
motosport,593911217
athletics,22036439
tennis,709646319
autosport,420029112
boardgames,820937225
athletics,57043301
athletics,147224411
winter_sport,276213203
motosport,771428814
tennis,850390414
hockey,330126734
tennis,999361308
basketball,705531229
winter_sport,124259218
basketball,452693925
winter_sport,252958212
athletics,649198810
autosport,571313639
volleyball,449725405
football,697207714
tennis,566255305
extreme,947256910
winter_sport,147828122
extreme,321638212
motosport,378940814
martial_arts,517514521
esport,687615825
volleyball,446957610
boardgames,699350627
boardgames,471765201
athletics,705520417
tennis,23220639
tennis,193979004
basketball,541204520
hockey,936469535
football,726176124
tennis,894533034
hockey,876642405
martial_arts,989889703
extreme,26690326
tennis,923366304
athletics,724575310
athletics,806603917
autosport,510577617
extreme,686389628
esport,516487717
winter_sport,613462516
tennis,635515629
extreme,380924325
martial_arts,487517418
boardgames,341577834
boardgames,612800229
tennis,880924214
tennis,906862823
basketball,633261006
volleyball,247313923
hockey,567098537
tennis,402791408
football,360837705
tennis,880325814
athletics,424678830
winter_sport,675769234
esport,62850008
hockey,12290911
football,339030900
basketball,675949807
boardgames,913037318
athletics,487455103
hockey,489685222
basketball,959923306
esport,843846307
tennis,721281612
football,733336612
volleyball,710293600
esport,795835134
motosport,406191709
winter_sport,502752932
football,758155538
motosport,647706002
tennis,364130824
martial_arts,395618404
football,961447120
martial_arts,43669432
volleyball,259229513
hockey,413158824
boardgames,214051407
tennis,87954633
martial_arts,397688731
winter_sport,853748924
tennis,987987031
motosport,596255402
boardgames,182812727
motosport,798648523
extreme,866166836
basketball,310690308
extreme,592032236
boardgames,3905302
athletics,365511913
football,961447120
winter_sport,216195912
football,755173525
martial_arts,846289631
winter_sport,524977904
volleyball,956023416
athletics,443892630
winter_sport,910521609
tennis,128444506
extreme,493483514
winter_sport,929177628
motosport,365447126
boardgames,182812727
hockey,12290911
martial_arts,336741517
tennis,850390414
winter_sport,910521609
football,831430707
basketball,890975533
football,957467121
boardgames,850982633
football,871203616
esport,454614417
autosport,188595930
basketball,472368600
winter_sport,324896016
basketball,572692311
tennis,776359438
tennis,860103302
motosport,58842105
basketball,380447018
football,253865922
extreme,283348024
basketball,627428414
volleyball,624254822
extreme,52704700
autosport,286516630
extreme,559807729
volleyball,47878039
tennis,980030133
motosport,596255402
autosport,517616537
extreme,304537523
autosport,401762737
boardgames,608530528
motosport,184029530
athletics,707243606
football,125615617
martial_arts,276303500
football,125615617
hockey,87688401
athletics,143184126
hockey,720423606
hockey,532990915
winter_sport,130535527
extreme,846615403
volleyball,727131428
boardgames,341577834
volleyball,748171722
esport,676963316
boardgames,415048434
volleyball,573728221
athletics,487455103
martial_arts,808720707
boardgames,583501728
boardgames,823965717
hockey,447547920
boardgames,350509934
volleyball,289285000
boardgames,97557113
motosport,298821701
hockey,839044616
basketball,330691025
tennis,526861338
winter_sport,272409826
tennis,130540023
martial_arts,642194214
winter_sport,598946537
tennis,487461304
esport,378764037
martial_arts,596237319
athletics,938672803
winter_sport,918364537
esport,252647132
martial_arts,279353929
volleyball,928466623
athletics,938672803
winter_sport,26974626
athletics,112730017
extreme,362038305
tennis,681523134
boardgames,198566525
winter_sport,958737102
martial_arts,568541621
athletics,566933517
volleyball,217866401
extreme,895774202
basketball,622543412
autosport,189715923
extreme,656741409
volleyball,409341814
tennis,672291907
boardgames,468287808
football,479862616
martial_arts,500385906
winter_sport,243150312
motosport,347915320
athletics,584346327
autosport,375922416
autosport,124219137
winter_sport,901695604
basketball,613449708
volleyball,123949320
martial_arts,777001005
basketball,182556512
motosport,137678818
volleyball,10212412
athletics,310358223
basketball,282476217
basketball,754440301
winter_sport,867517906
winter_sport,986936309
athletics,881759832
tennis,512337707
extreme,261138036
extreme,522372909
football,697207714
basketball,517149005
winter_sport,987306634
esport,247095126
extreme,866166836
autosport,988761300
boardgames,655483127
volleyball,666979904
motosport,542840716
esport,555020016
martial_arts,653708801
football,289474002
esport,912791406
motosport,150043234
athletics,322842224
motosport,632988709
basketball,58905212
autosport,189715923
martial_arts,392205005
motosport,704972525
volleyball,415366032
winter_sport,641530522
boardgames,68218829
autosport,502126414
tennis,830464415
motosport,781534022
athletics,580543820
basketball,472368600
volleyball,300872233
motosport,261262031
hockey,400493824
boardgames,782971823
hockey,125615617
boardgames,472265305
autosport,307712117
tennis,454649416
esport,998565619
volleyball,458257228
motosport,433717313
motosport,872097518
athletics,964715800
martial_arts,577187937
athletics,945722108
volleyball,526086705
tennis,518806805
martial_arts,808720707
winter_sport,672115723
boardgames,46396337
basketball,75615802
athletics,799841423
athletics,623907520
tennis,487461304
basketball,418496427
winter_sport,427947126
autosport,869518006
martial_arts,868391013
martial_arts,271744519
volleyball,861991010
volleyball,633814217
autosport,253041238
martial_arts,336741517
martial_arts,730206900
hockey,514876428
esport,248182703
basketball,921937508
boardgames,626123703
hockey,522310908
football,347660221
tennis,786639628
tennis,771189202
autosport,118582030
boardgames,913037318
tennis,354880700
autosport,350854638
football,469446016
autosport,982843524
basketball,577870231
motosport,951953731
boardgames,579828018
martial_arts,917333836
winter_sport,593121209
athletics,54524524
esport,771624222
tennis,880325814
athletics,939633505
tennis,50657202
esport,761417337
football,930432020
boardgames,307022516
football,195814323
tennis,337485625
boardgames,293927219
football,947255416
motosport,39021409
autosport,914507310
motosport,565820003
volleyball,995968829
winter_sport,376260625
athletics,487455103
volleyball,472361212
boardgames,3914130
martial_arts,769774306
autosport,523427029
hockey,634713829
martial_arts,859264731
volleyball,268602925
basketball,209708505
boardgames,310405313
athletics,150360914
tennis,997758226
athletics,581191034
football,574170137
boardgames,105994131
hockey,923795413
tennis,387687703
football,647206032
winter_sport,37933603
basketball,3174332
boardgames,600216035
basketball,771869717
tennis,118596635
volleyball,47878039
martial_arts,927384902
extreme,802109611
motosport,762386331
extreme,261138036
hockey,369621326
volleyball,310271910
winter_sport,380846012
esport,952958325
motosport,58056119
extreme,481125330
extreme,151688620
football,744621104
hockey,369621326
football,662150224
hockey,681511514
tennis,903004702
motosport,807286332
esport,997446726
football,633722524
autosport,169782234
athletics,596424711
winter_sport,163251509
basketball,8591509
motosport,446372811
boardgames,472265305
martial_arts,640851311
winter_sport,784811821
athletics,207891029
martial_arts,70553008
autosport,173869328
tennis,526861338
hockey,121007603
autosport,875931726
football,554603131
motosport,565820003
football,106586209
boardgames,692248707
extreme,257343433
tennis,874382204
athletics,819414509
tennis,839751918
basketball,705531229
autosport,470130924
basketball,327373427
tennis,876416825
extreme,807285226
extreme,43776826
martial_arts,669425923
basketball,8950121
football,965768113
athletics,694431706
athletics,74514107
esport,277201523
basketball,329730016
martial_arts,716667231
extreme,882959720
basketball,921784308
boardgames,754130730
motosport,959949902
martial_arts,568541621
autosport,325377733
football,690672834
volleyball,235819036
hockey,673848710
basketball,119576206
boardgames,249455008
martial_arts,392205005
autosport,696044911
volleyball,513724303
football,804077033
boardgames,754799230
martial_arts,354743016
tennis,880206236
boardgames,188871818
volleyball,503286621
tennis,861838032
boardgames,999112505
athletics,653660801
tennis,879836504
winter_sport,19978512
martial_arts,892988615
athletics,510637726
tennis,903004702
motosport,7087528
volleyball,289285000
autosport,933474909
motosport,423620832
boardgames,71369105
football,930432020
volleyball,435511326
boardgames,724915531
athletics,983658124
tennis,454649416
volleyball,656282637
extreme,944464105
motosport,720194726
esport,369349736
motosport,888442435
tennis,629112306
tennis,86508807
tennis,862074312
esport,960607836
volleyball,300238132
athletics,120860807
martial_arts,704754304
tennis,683008120
esport,104166914
autosport,232405230
boardgames,981950805
athletics,179271619
tennis,246280803
basketball,966922207
volleyball,139184223
hockey,447547920
motosport,982459907
motosport,780661336
motosport,708450700
motosport,156539705
autosport,837772112
motosport,606886336
motosport,223866238
martial_arts,606193409
boardgames,470430112
winter_sport,669684718
hockey,360837705
athletics,950610502
winter_sport,129257723
basketball,950046422
extreme,52704700
tennis,999361308
boardgames,206039507
volleyball,471648831
motosport,704972525
extreme,559807729
hockey,529343505
esport,459391931
basketball,372120119
football,678814727
boardgames,68218829
football,554603131
basketball,329730016
autosport,776303527
basketball,668998218
football,773639931
tennis,309347409
athletics,74514107
martial_arts,734377410
athletics,146326824
football,694334802
winter_sport,361486400
martial_arts,969573507
martial_arts,139119238
football,40882726
tennis,217409812
football,506779112
basketball,380447018
volleyball,840167802
hockey,488167739
tennis,812009012
athletics,120860807
football,570673139
autosport,875981233
basketball,546906132
extreme,760769633
martial_arts,793527036
motosport,523427029
martial_arts,254358104
tennis,553168723
volleyball,710293600
basketball,707684228
tennis,514610616
hockey,523428729
martial_arts,971196736
esport,633722524
hockey,564030627
tennis,128444506
martial_arts,996348826
tennis,254489118
autosport,375922416
martial_arts,397688731
volleyball,600193414
autosport,786445913
motosport,874257909
athletics,682574502
tennis,788946507
tennis,920808639
esport,346305901
boardgames,624444012
winter_sport,375824633
football,788365527
basketball,8591509
martial_arts,312888017
athletics,682574502
autosport,118582030
football,277505118
autosport,963404719
athletics,636382901
basketball,479057125
tennis,676067213
hockey,573984210
tennis,408679404
basketball,627428414
extreme,694176212
football,705736306
football,426714607
boardgames,97557113
motosport,68735805
martial_arts,837175330
volleyball,54313238
winter_sport,361486400
martial_arts,185251920
boardgames,655483127
football,859305226
boardgames,720955404
boardgames,567968125
winter_sport,953467218
basketball,701136424
boardgames,379077831
boardgames,527528908
extreme,901640937
athletics,116718123
athletics,533490409
volleyball,182965603
extreme,389639538
hockey,200854829
tennis,894533034
martial_arts,640851311
athletics,384129821
football,920553522
boardgames,657663118
esport,731388718
motosport,58945831
winter_sport,152027915
volleyball,356229300
tennis,504068509
boardgames,635660039
volleyball,432881818
boardgames,463889624
athletics,17560220
tennis,526861338
tennis,518806805
hockey,598756912
basketball,896038516
basketball,479057125
hockey,7101715
tennis,469734025
hockey,10778511
basketball,968492435
winter_sport,586514133
hockey,559886937
basketball,685403029
motosport,39021409
tennis,969939508
winter_sport,268620839
boardgames,199260030
athletics,497745905
tennis,71917426
winter_sport,675769234
volleyball,235819036
volleyball,497868207
athletics,154620504
winter_sport,793483105
volleyball,733336612
tennis,786639628
basketball,980971909
basketball,515163906
esport,219391807
autosport,545066315
esport,618086409
boardgames,661807414
autosport,954309335
boardgames,314389434
boardgames,471765201
volleyball,985913429
athletics,376869817
football,104061007
esport,975711134
hockey,319354635
winter_sport,512892704
tennis,518806805
tennis,206534518
boardgames,344085216
hockey,369621326
basketball,152217002
motosport,593911217
basketball,718936035
motosport,501121024
boardgames,758394115
athletics,300680436
basketball,86963818
motosport,965009518
volleyball,513724303
hockey,805934915
martial_arts,424581231
extreme,901640937
autosport,588665414
volleyball,215038522
football,788252431
tennis,334212131
martial_arts,649301435
extreme,559807729
boardgames,993849513
extreme,413670930
tennis,185122614
autosport,810354239
martial_arts,372619507
motosport,666159635
autosport,401762737
motosport,587551436
athletics,162356801
esport,991670624
tennis,364130824
autosport,846438937
autosport,912568719
winter_sport,58570613
basketball,806147614
hockey,937276635
extreme,257343433
hockey,937276635
winter_sport,8589632
martial_arts,759335729
boardgames,801253637
hockey,752762421
extreme,792960709
basketball,178587519
boardgames,853317727
hockey,926900206
tennis,154189203
esport,941480814
boardgames,571323905
motosport,244390012
tennis,919523134
winter_sport,811403701
motosport,445450828
autosport,256411415
boardgames,526305739
martial_arts,964964930
boardgames,169728316
martial_arts,971196736
winter_sport,760564339
martial_arts,656218303
athletics,110973925
hockey,923795413
athletics,118725615
hockey,200854829
esport,252017522
volleyball,901627909
football,970656307
motosport,147606020
martial_arts,200403021
boardgames,840855229
motosport,263512315
volleyball,184939504
autosport,495993616
motosport,649867805
athletics,731046922
boardgames,214051407
athletics,340319108
volleyball,289454822
football,360837705
boardgames,209418931
extreme,293257727
volleyball,898046305
football,548773538
hockey,125860219
winter_sport,83051405
martial_arts,278333026
tennis,830464415
martial_arts,976726439
autosport,169782234
basketball,125722831
athletics,881759832
autosport,933536635
tennis,960406231
tennis,174798230
boardgames,193966605
boardgames,677409936
motosport,543359603
martial_arts,815640829
boardgames,692871434
martial_arts,943529000
extreme,697719516
football,349748832
volleyball,717515711
motosport,541587109
martial_arts,808720707
motosport,155775004
volleyball,974417010
athletics,214726412
motosport,543359603
boardgames,380261015
volleyball,974417010
volleyball,220544713
hockey,188914633
athletics,77255925
boardgames,949032612
athletics,166496120
basketball,573844036
boardgames,454563234
esport,374161020
winter_sport,902195311
athletics,443892630
boardgames,786441106
tennis,474628927
hockey,683004715
winter_sport,608621732
winter_sport,832060730
autosport,415737436
autosport,954309335
tennis,564459708
tennis,410019910
esport,656321537
autosport,545066315
volleyball,322297134
motosport,445450828
tennis,888762027
boardgames,626123703
hockey,177951629
winter_sport,815971707
athletics,354799822
tennis,161038103
autosport,38686015
volleyball,923012209
boardgames,991437726
football,339030900
esport,210625713
martial_arts,129984610
volleyball,282349037
basketball,804059534
tennis,635515629
hockey,809112636
tennis,880924214
boardgames,724294131
basketball,890219039
volleyball,309752232
tennis,958369610
autosport,954309335
boardgames,573230204
basketball,756811015
tennis,771189202
football,619492408
boardgames,493291122
esport,216104117
winter_sport,134189922
winter_sport,784811821
basketball,410422939
hockey,831854927
volleyball,322297134
basketball,769374336
volleyball,204512230
esport,700198717
athletics,950610502
basketball,18929926
volleyball,204512230
winter_sport,955803014
motosport,810227300
football,21334510
motosport,781534022
boardgames,657663118
tennis,880924214
volleyball,204512230
extreme,823307539
motosport,123871733
football,897494439
autosport,545066315
autosport,767166235
hockey,319354635
esport,858295624
martial_arts,276303500
basketball,468180423
football,285269308
autosport,384245413
hockey,848777023
winter_sport,375824633
volleyball,861225637
boardgames,612800229
extreme,789662714
tennis,860103302
winter_sport,187412119
athletics,729848700
tennis,421893322
boardgames,529365418
winter_sport,902195311
tennis,354880700
extreme,811784101
athletics,542017229
tennis,812009012
volleyball,282349037
martial_arts,165629003
autosport,105309737
football,896187322
athletics,716730813
winter_sport,586514133
athletics,150273323
volleyball,215038522
esport,976183800
football,129054431
basketball,571717109
boardgames,311125219
boardgames,223395512
boardgames,730464814
athletics,380828920
motosport,565820003
boardgames,570742820
motosport,441327302
boardgames,152645515
volleyball,279369911
boardgames,65417518
tennis,845204133
football,945052807
autosport,795983000
martial_arts,257838004
hockey,683004715
extreme,458745710
hockey,59932732
football,525872608
athletics,825163019
boardgames,934775902
hockey,683004715
esport,310965814
boardgames,21376113
tennis,927963415
extreme,829014332
winter_sport,6841824
football,957467121
tennis,314730615
volleyball,694630918
athletics,696619008
hockey,461578519
basketball,731161905
athletics,541034335
volleyball,849288127
esport,210625713
motosport,850748314
football,338061502
volleyball,776475030
extreme,238670820
autosport,788319022
esport,791905809
esport,415671629
athletics,723736924
winter_sport,958737102
motosport,699833027
tennis,444234900
volleyball,882288416
athletics,982942625
volleyball,641006713
esport,224117102
tennis,802894535
boardgames,413319722
martial_arts,888285213
autosport,18474206
martial_arts,918780108
autosport,703750536
tennis,958369610
basketball,647940606
motosport,533687714
tennis,340097918
tennis,553168723
basketball,177837324
extreme,43776826
extreme,12169210
tennis,777388529
boardgames,350509934
winter_sport,243150312
winter_sport,563416735
hockey,33335702
extreme,977337403
hockey,617041638
volleyball,424072328
football,165244818
athletics,65274210
volleyball,949871830
motosport,154884131
autosport,28000829
tennis,958369610
hockey,282161237
volleyball,931986732
tennis,641530522
boardgames,676903235
winter_sport,474341536
extreme,337669626
martial_arts,295520434
basketball,91221831
volleyball,934770635
basketball,769374336
hockey,31847117
athletics,166496120
boardgames,24530913
motosport,493152603
motosport,872097518
hockey,33335702
extreme,374331313
athletics,534740330
basketball,178587519
volleyball,454798730
esport,960607836
basketball,633667826
tennis,50657202
winter_sport,991629126
volleyball,346973015
football,999374432
boardgames,68218829
volleyball,279369911
athletics,304707108
tennis,354880700
esport,433514302
autosport,401817323
boardgames,657046535
basketball,614928806
extreme,996141322
tennis,36132108
tennis,157908500
autosport,724468930
boardgames,413319722
tennis,457575911
athletics,332656608
athletics,734592127
tennis,813350212
esport,252647132
martial_arts,180428424
motosport,517683527
autosport,588665414
autosport,32712332
extreme,300976628
martial_arts,21713406
volleyball,89635319
autosport,502126414
martial_arts,553288426
motosport,729232621
boardgames,600699419
boardgames,573230204
football,51331403
volleyball,986222017
winter_sport,310159821
basketball,841198827
motosport,841922601
esport,382790721
motosport,58842105
esport,563048705
autosport,663177038
winter_sport,518402824
athletics,166496120
volleyball,398016315
volleyball,439607625
football,571068209
tennis,980421624
esport,142013420
winter_sport,593121209
volleyball,988322537
winter_sport,803563217
martial_arts,392205005
volleyball,988322537
volleyball,289285000
boardgames,661807414
tennis,556662305
athletics,54524524
motosport,676100714
winter_sport,682654027
boardgames,314389434
autosport,401817323
winter_sport,598560315
athletics,580460700
motosport,723869730
motosport,538422305
motosport,791826507
extreme,618050834
boardgames,540326921
tennis,711716415
winter_sport,151688620
athletics,355869103
motosport,988414209
athletics,576742906
martial_arts,435521510
volleyball,697977732
tennis,566255305
martial_arts,649088727
esport,461748703
winter_sport,502752932
football,798901420
volleyball,215038522
tennis,682455124
tennis,641530522
winter_sport,933229631
hockey,527340032
autosport,954782222
hockey,876642405
volleyball,408612401
martial_arts,64335022
extreme,511429701
motosport,640825236
hockey,59932732
martial_arts,647248211
autosport,42587423
boardgames,942578728
autosport,982297104
volleyball,801282329
tennis,214775512
tennis,714494404
volleyball,182965603
football,835396802
boardgames,193966605
basketball,442404133
athletics,95038303
extreme,650371125
football,957467121
basketball,286637611
tennis,246280803
hockey,356167110
tennis,709646319
athletics,354799822
athletics,332656608
tennis,285572720
boardgames,50649411
football,456152915
boardgames,973446521
motosport,303858215
hockey,159826537
tennis,850390414
volleyball,718310929
martial_arts,249355536
hockey,160913325
boardgames,178038606
volleyball,75344628
boardgames,613092418
basketball,877868208
hockey,726176124
tennis,672291907
basketball,227716111
winter_sport,165303039
athletics,355869103
winter_sport,292582612
athletics,445982121
extreme,844717635
extreme,960682626
athletics,45918031
boardgames,300376018
winter_sport,515223035
esport,60784503
martial_arts,200403021
motosport,609698935
winter_sport,276213203
boardgames,947138900
extreme,305580412
martial_arts,675221606
hockey,491378212
tennis,191197220
extreme,760061830
motosport,369973922
martial_arts,96550538
motosport,632576821
basketball,159768514
extreme,573720128
extreme,786441106
winter_sport,6841824
hockey,592752039
athletics,958980903
basketball,330691025
athletics,179271619
martial_arts,882315308
volleyball,259229513
extreme,868741111
martial_arts,209968332
basketball,963669106
esport,357132616
motosport,369973922
boardgames,934775902
volleyball,449704704
football,398887933
football,129054431
tennis,959856105
tennis,997758226
martial_arts,70553008
boardgames,524622113
hockey,369621326
motosport,229614602
basketball,546542921
hockey,88967202
winter_sport,901695604
boardgames,121036012
basketball,846845713
extreme,210734516
esport,855240530
hockey,327096529
football,965768113
winter_sport,451097605
basketball,697754006
basketball,282476217
motosport,378940814
winter_sport,381979729
tennis,597076427
boardgames,754799230
tennis,920712623
tennis,356117301
motosport,708450700
basketball,383306838
tennis,246280803
athletics,970974136
esport,474818525
tennis,269499238
esport,904622813
tennis,888762027
esport,258919913
hockey,923795413
athletics,891594226
tennis,947275916
boardgames,471765201
boardgames,388468131
volleyball,34632917
athletics,77255925
volleyball,651673205
tennis,742197116
boardgames,206039507
hockey,114039621
tennis,86508807
basketball,199931007
basketball,472368600
basketball,452693925
boardgames,571323905
winter_sport,869684202
tennis,633337412
martial_arts,883951626
hockey,225676112
boardgames,949032612
basketball,536631212
tennis,555337026
winter_sport,126999231
football,547766236
martial_arts,517514521
basketball,770301717
athletics,424678830
basketball,515979625
martial_arts,988761300
volleyball,54313238
autosport,871707112
basketball,968492435
martial_arts,200403021
motosport,481791707
martial_arts,688031531
hockey,691196826
esport,171386911
extreme,288320122
martial_arts,428895801
martial_arts,865319020
motosport,609423004
basketball,262649514
martial_arts,374976917
extreme,573599818
athletics,910049717
autosport,26060618
winter_sport,846379730
extreme,400888203
hockey,282890727
extreme,806134921
extreme,380924325
volleyball,642570122
basketball,119576206
martial_arts,331057512
autosport,454563234
hockey,427405525
extreme,965232823
athletics,82411206
autosport,145846507
autosport,868408610
tennis,879836504
athletics,110973925
motosport,699833027
esport,516487717
volleyball,704658637
basketball,268076611
basketball,325238208
volleyball,991105434
tennis,757687928
winter_sport,628345539
boardgames,38650222
basketball,479057125
football,733336612
basketball,779384134
autosport,217404121
football,930432020
hockey,491378212
volleyball,184939504
boardgames,758394115
extreme,169650018
winter_sport,388651911
motosport,538422305
volleyball,217866401
hockey,125860219
volleyball,439735436
basketball,78116910
motosport,610069617
boardgames,699350627
autosport,786445913
autosport,988761300
hockey,289941403
volleyball,497868207
tennis,408679404
hockey,944232732
boardgames,636863230
winter_sport,657433221
martial_arts,619076639
martial_arts,279353929
basketball,479057125
athletics,166496120
winter_sport,268620839
motosport,748139809
boardgames,24530913
athletics,724673712
esport,229925816
boardgames,571944417
hockey,422072501
tennis,739334607
basketball,173808905
autosport,560109831
martial_arts,553288426
football,662453213
winter_sport,38824639
extreme,134346222
hockey,401592234
volleyball,411875725
basketball,701136424
martial_arts,842094317
athletics,45918031
winter_sport,621494509
boardgames,869290538
hockey,461294623
hockey,249638431
football,786094333
motosport,21836419
martial_arts,837175330
motosport,632576821
motosport,496382632
boardgames,571944417
martial_arts,688031531
athletics,110973925
winter_sport,760564339
athletics,380828920
athletics,597320201
esport,912791406
martial_arts,452466036
winter_sport,902512702
volleyball,921213411
motosport,966648738
hockey,610968003
tennis,631811222
athletics,723062002
esport,252017522
football,298814214
tennis,597076427
tennis,74229233
basketball,125722831
tennis,777388529
boardgames,412580427
tennis,555337026
football,590168531
tennis,253247218
boardgames,5492000
motosport,123871733
athletics,732390927
boardgames,120129717
football,36443103
volleyball,356229300
winter_sport,181114224
volleyball,551269718
athletics,16717100
volleyball,552093907
extreme,650371125
football,336407414
basketball,916932407
boardgames,580901822
extreme,293257727
esport,252647132
autosport,884639615
tennis,481366031
boardgames,913037318
hockey,194359403
autosport,325377733
motosport,584891828
football,788405023
basketball,959923306
basketball,640045636
tennis,369797136
athletics,325301301
tennis,111216229
tennis,358259418
motosport,634520721
tennis,77263526
volleyball,282349037
hockey,768730237
autosport,172134431
motosport,481791707
athletics,444009223
tennis,271439505
boardgames,897875212
motosport,670133125
martial_arts,691699936
volleyball,429288632
esport,313873532
hockey,683004715
boardgames,68218829
athletics,953755801
extreme,276231830
football,253865922
basketball,614928806
extreme,865148516
athletics,819414509
boardgames,524622113
winter_sport,803563217
hockey,59932732
martial_arts,502304733
esport,944464105
volleyball,452031436
autosport,903006510
volleyball,420716606
boardgames,661252506
athletics,424194001
boardgames,459058703
winter_sport,289099909
basketball,571717109
athletics,59119226
basketball,668998218
tennis,518806805
winter_sport,292582612
motosport,367146634
boardgames,612800229
volleyball,182965603
tennis,461848124
athletics,310358223
athletics,118725615
hockey,851180827
athletics,896686111
extreme,760769633
volleyball,254914715
basketball,836681838
athletics,583649127
autosport,118582030
tennis,742197116
volleyball,898046305
tennis,269499238
tennis,711716415
extreme,944464105
football,952274232
martial_arts,610608320
football,967849804
martial_arts,817588631
autosport,122865219
basketball,265701307
volleyball,573728221
esport,433545839
tennis,180773232
martial_arts,952274232
winter_sport,443233908
athletics,880844709
tennis,871940439
martial_arts,168326828
hockey,296013934
tennis,830464415
esport,209915730
winter_sport,337047403
football,201643838
extreme,963977522
motosport,128159832
winter_sport,502677819
athletics,623907520
martial_arts,193127539
winter_sport,187412119
hockey,676822639
esport,853736228
esport,791905809
autosport,985972400
football,129054431
winter_sport,637027007
winter_sport,803563217
athletics,910049717
esport,817402220
martial_arts,245680408
hockey,409398311
winter_sport,573464122
football,754370035
boardgames,907707903
volleyball,435066337
volleyball,220544713
basketball,692130106
hockey,347076136
martial_arts,424581231
athletics,786309406
winter_sport,4695938
winter_sport,621621214
