category,oid
autosport,19561637
hockey,306975214
tennis,564459708
tennis,874382204
boardgames,898943337
autosport,842306321
winter_sport,918364537
hockey,159349224
extreme,369621326
winter_sport,123458214
volleyball,700305001
esport,27943630
extreme,786441106
athletics,178703607
hockey,560090914
volleyball,508598802
motosport,779133709
tennis,161038103
autosport,858295624
basketball,17474117
winter_sport,427947126
tennis,175917715
autosport,976997634
hockey,261628215
martial_arts,193630610
tennis,876416825
volleyball,698363821
football,980971909
basketball,468180423
extreme,896615205
esport,357132616
extreme,134346222
boardgames,478649132
winter_sport,960607836
hockey,523428729
football,106586209
hockey,32860111
autosport,420029112
motosport,841922601
volleyball,346973015
motosport,325140231
basketball,18929926
football,627428414
volleyball,184939504
athletics,560223506
extreme,961037402
esport,374161020
extreme,741012308
basketball,770301717
boardgames,470430112
basketball,148389602
athletics,384245413
tennis,461848124
basketball,58905212
volleyball,840167802
tennis,555337026
motosport,710737629
athletics,441857133
volleyball,346051213
motosport,147606020
esport,101931638
autosport,820937225
winter_sport,504207431
boardgames,657663118
tennis,15535117
athletics,300680436
esport,374161020
extreme,608621732
volleyball,178373718
autosport,885777902
tennis,29087925
tennis,77263526
boardgames,839901317
motosport,718968334
hockey,718731007
tennis,358259418
volleyball,936964719
extreme,785209618
autosport,555013438
athletics,541034335
football,839750938
tennis,334458011
tennis,883757433
motosport,7087528
extreme,335696332
athletics,300680436
boardgames,327734729
volleyball,747366802
basketball,330691025
extreme,277075235
autosport,450530620
volleyball,347076136
motosport,533687714
boardgames,913037318
tennis,927963415
hockey,76945400
boardgames,913037318
football,757129532
autosport,909146130
motosport,561842735
boardgames,182812727
tennis,50657202
boardgames,171566920
hockey,698702413
volleyball,502274308
hockey,763841310
hockey,523428729
autosport,32712332
motosport,647706002
hockey,730917226
extreme,953619614
athletics,945722108
basketball,748171722
extreme,811784101
athletics,696763600
athletics,130907226
athletics,112730017
football,469446016
hockey,753567210
extreme,413670930
winter_sport,290484631
winter_sport,291159622
boardgames,837661534
basketball,436996505
tennis,628205320
martial_arts,497113516
winter_sport,598946537
martial_arts,477358811
motosport,332429417
basketball,966922207
basketball,28624709
tennis,633337412
volleyball,684795625
volleyball,526086705
extreme,708817610
hockey,327461413
motosport,577954824
winter_sport,172533415
athletics,690730704
winter_sport,878785139
winter_sport,675769234
winter_sport,949245201
athletics,922406933
football,298814214
autosport,92405418
winter_sport,573464122
esport,606193409
athletics,143184126
tennis,876416825
volleyball,810648433
extreme,261138036
volleyball,420716606
boardgames,524622113
basketball,593047312
volleyball,167479026
basketball,58524106
volleyball,583304501
athletics,553288426
autosport,325377733
martial_arts,654534231
extreme,653555418
winter_sport,380846012
football,675338101
motosport,951953731
motosport,905243708
autosport,325377733
winter_sport,26974626
athletics,559296224
extreme,618948831
autosport,493291122
football,831430707
autosport,241251621
extreme,656741409
autosport,776249712
football,570673139
hockey,61071611
athletics,143184126
basketball,8950121
football,788252431
winter_sport,749981730
autosport,42587423
athletics,900952227
winter_sport,429114239
tennis,692941415
motosport,666159635
extreme,349550918
extreme,241032829
tennis,354880700
football,673717013
esport,907389330
hockey,201585624
athletics,724673712
hockey,523701908
boardgames,143952121
hockey,882640123
motosport,325140231
winter_sport,570896400
esport,203609815
esport,649088727
tennis,605027413
autosport,786445913
winter_sport,388651911
basketball,91221831
esport,378764037
athletics,299159823
martial_arts,171939837
motosport,8600526
extreme,727066931
winter_sport,266940400
esport,781035303
basketball,75615802
hockey,451045817
tennis,419924317
tennis,512337707
extreme,67744102
winter_sport,784811821
martial_arts,842094317
martial_arts,977791728
esport,759122832
tennis,683008120
basketball,877868208
boardgames,981950805
tennis,994379631
autosport,300585932
winter_sport,518402824
winter_sport,936469535
hockey,453489307
extreme,820937225
athletics,953755801
extreme,611637936
boardgames,771624222
tennis,553168723
martial_arts,497113516
football,105159200
motosport,440346237
tennis,253247218
tennis,419924317
hockey,334684635
athletics,602928630
motosport,366196024
basketball,199931007
motosport,804591616
hockey,995078418
athletics,365511913
hockey,757129532
athletics,114597920
tennis,419924317
athletics,630596921
martial_arts,879179136
winter_sport,32860111
basketball,938731820
esport,142013420
esport,837314116
extreme,112908707
hockey,88967202
football,406693811
tennis,309347409
motosport,201632614
martial_arts,976726439
tennis,796343309
winter_sport,803563217
tennis,314730615
motosport,325140231
volleyball,882288416
volleyball,666979904
extreme,257343433
autosport,682868217
volleyball,446957610
hockey,937276635
boardgames,700486922
boardgames,379077831
football,961447120
volleyball,546906132
hockey,300872233
autosport,626724033
football,421797403
motosport,74069810
winter_sport,637027007
football,435511326
tennis,556662305
tennis,556662305
autosport,137256429
tennis,871940439
martial_arts,95187032
motosport,694431706
winter_sport,733552400
boardgames,589708636
boardgames,362038305
martial_arts,859264731
winter_sport,515223035
autosport,763019216
basketball,771869717
basketball,3174332
motosport,496382632
basketball,627428414
autosport,740126116
tennis,845204133
extreme,281743839
athletics,47218323
athletics,580543820
hockey,619492408
hockey,694721501
hockey,939794218
motosport,226571001
tennis,341006523
athletics,653660801
athletics,16717100
motosport,753726005
boardgames,363048101
winter_sport,4695938
tennis,757687928
martial_arts,653708801
athletics,460819000
esport,209915730
volleyball,127525432
athletics,172168003
boardgames,178038606
martial_arts,29843836
tennis,461848124
motosport,483440203
extreme,527755416
esport,868970032
volleyball,988322537
tennis,960406231
esport,905699705
tennis,314730615
motosport,670133125
martial_arts,139119238
basketball,692130106
basketball,647940606
tennis,512337707
boardgames,483581922
boardgames,636863230
tennis,677320621
extreme,112908707
esport,494829421
extreme,277075235
athletics,88199013
tennis,813350212
boardgames,633910216
motosport,31521229
motosport,609423004
tennis,364130824
autosport,518460505
extreme,804087221
hockey,7101715
martial_arts,283348024
hockey,839044616
football,421471925
volleyball,773652518
basketball,86963818
esport,482188421
basketball,442404133
martial_arts,367642407
football,648536421
motosport,329140217
esport,798767415
football,419776727
esport,700198717
extreme,542055201
football,648146022
winter_sport,776475030
football,119067016
tennis,906862823
athletics,703540237
football,238482914
martial_arts,916861034
tennis,880206236
extreme,821877603
hockey,555766013
boardgames,121036012
winter_sport,115874623
motosport,865581307
football,169233026
athletics,722998702
extreme,85587732
winter_sport,324896016
martial_arts,976726439
winter_sport,987306634
athletics,424678830
boardgames,633910216
basketball,589191234
boardgames,8600526
volleyball,204512230
athletics,544508231
motosport,39021409
tennis,771189202
martial_arts,245680408
martial_arts,548575926
basketball,180568436
autosport,433461909
hockey,327461413
tennis,894533034
tennis,813350212
basketball,842595938
volleyball,513724303
tennis,947275916
volleyball,510577617
volleyball,300238132
motosport,366196024
athletics,106783719
martial_arts,395618404
autosport,792993723
esport,42843917
extreme,817402220
football,520171005
athletics,441857133
extreme,338973828
motosport,966648738
hockey,409398311
volleyball,568346001
extreme,43776826
basketball,479057125
tennis,709646319
winter_sport,563416735
tennis,457575911
volleyball,209979431
martial_arts,750586033
athletics,645562129
basketball,152217002
winter_sport,11387302
martial_arts,395618404
football,498073839
tennis,444234900
autosport,122865219
hockey,608221321
winter_sport,51478403
motosport,272974518
basketball,731161905
tennis,15535117
athletics,636382901
winter_sport,918364537
tennis,901046514
volleyball,875961536
winter_sport,621494509
boardgames,570225132
boardgames,840855229
athletics,138687307
volleyball,996567419
motosport,890990913
autosport,18474206
hockey,50755530
athletics,150273323
winter_sport,811626221
motosport,58945831
esport,40882726
athletics,881759832
winter_sport,276213203
esport,569162732
autosport,864087326
boardgames,657659221
athletics,189606914
winter_sport,83051405
athletics,118725615
basketball,240148831
athletics,720980602
basketball,452693925
motosport,108860121
boardgames,786441106
autosport,819595634
hockey,53723411
winter_sport,324896016
volleyball,406657330
martial_arts,205108616
football,608008318
boardgames,967451027
volleyball,747366802
tennis,239478110
basketball,227716111
football,788252431
winter_sport,694721501
motosport,718520728
basketball,418496427
basketball,756811015
volleyball,123949320
esport,643723301
athletics,16717100
motosport,670133125
motosport,301803518
winter_sport,877712607
basketball,262649514
extreme,886531805
volleyball,551269718
winter_sport,672115723
basketball,177059338
boardgames,214051407
tennis,769116238
hockey,876043310
tennis,39708933
extreme,961037402
autosport,32734003
volleyball,651673205
basketball,527755416
martial_arts,607794406
tennis,516878434
volleyball,964864035
esport,573720128
volleyball,572123918
extreme,656741409
hockey,282890727
boardgames,569162732
basketball,314850421
tennis,277343111
tennis,711716415
athletics,414510031
volleyball,87678917
boardgames,147224411
autosport,942291028
football,40882726
tennis,508170013
athletics,706187615
boardgames,257167133
football,839750938
autosport,933474909
hockey,876642405
hockey,461578519
motosport,610069617
basketball,71725427
tennis,421579134
extreme,882959720
autosport,875931726
athletics,65368622
tennis,641530522
athletics,110973925
hockey,64505925
winter_sport,310159821
motosport,739394931
hockey,726176124
volleyball,837411601
extreme,43776826
tennis,469734025
boardgames,58524106
extreme,517616537
hockey,201643838
hockey,320107038
boardgames,452693925
autosport,555013438
boardgames,972003326
tennis,634162404
hockey,811389738
motosport,329140217
athletics,881966013
motosport,324470724
esport,933468212
hockey,573984210
football,615462028
tennis,369797136
motosport,632988709
martial_arts,969573507
motosport,461478321
motosport,816073817
tennis,363280212
tennis,457575911
winter_sport,369462436
winter_sport,888570926
winter_sport,94891029
tennis,975711134
athletics,189795528
esport,503681221
basketball,901319525
esport,516878434
football,708186121
boardgames,750586033
motosport,146978633
basketball,180568436
martial_arts,46365838
volleyball,761417337
autosport,188595930
autosport,379173710
esport,181151513
winter_sport,187412119
winter_sport,126999231
esport,755703839
extreme,977337403
esport,24664535
martial_arts,139119238
extreme,961037402
extreme,414510031
volleyball,398016315
basketball,332983824
hockey,64505925
basketball,572692311
motosport,494399433
basketball,58905212
football,336407414
hockey,564030627
volleyball,819163701
boardgames,780437412
athletics,686416229
autosport,105309737
extreme,965232823
hockey,200809628
esport,963893835
hockey,483598913
martial_arts,817588631
hockey,76945400
athletics,45918031
tennis,721281612
hockey,401592234
volleyball,54313238
boardgames,661252506
hockey,839044616
hockey,731705227
martial_arts,168804232
extreme,519393417
basketball,698740800
martial_arts,730206900
athletics,378995810
football,544316610
winter_sport,297310427
tennis,613510504
winter_sport,929177628
basketball,173808905
motosport,850748314
volleyball,89635319
esport,750019213
athletics,202764639
winter_sport,305659608
extreme,391106101
football,690672834
esport,84609918
hockey,325340028
volleyball,389199804
volleyball,815971707
martial_arts,96550538
autosport,891334035
athletics,164938627
extreme,979376404
volleyball,432881818
esport,932230336
esport,62850008
volleyball,801282329
martial_arts,202788309
athletics,713757600
basketball,325238208
autosport,903006510
boardgames,793527036
basketball,860545413
motosport,369250822
boardgames,350292811
motosport,865581307
tennis,73854427
winter_sport,348625206
football,214283216
winter_sport,898891936
tennis,552724006
tennis,999361308
volleyball,247829135
extreme,210734516
autosport,379173710
basketball,515979625
extreme,88427238
hockey,488167739
esport,858295624
football,634720110
athletics,958980903
extreme,43776826
football,466189918
winter_sport,327143311
athletics,636382901
tennis,556662305
winter_sport,652028722
tennis,455866804
extreme,522372909
autosport,363011237
esport,965583914
athletics,303452933
esport,578692128
winter_sport,324896016
football,426714607
tennis,185122614
boardgames,281743839
tennis,732725131
football,528610528
volleyball,986222017
tennis,754130730
athletics,328610001
extreme,110299018
boardgames,936964719
motosport,379707522
motosport,614327734
winter_sport,720971414
extreme,325230734
winter_sport,115874623
martial_arts,562263821
basketball,916932407
tennis,191197220
football,421797403
athletics,909448138
boardgames,754130730
motosport,226571001
winter_sport,37933603
basketball,199165412
hockey,808599916
boardgames,236154734
athletics,294997620
motosport,765668814
extreme,814144025
extreme,621181023
esport,248809911
esport,209915730
athletics,958980903
boardgames,85587732
winter_sport,986936309
hockey,573984210
tennis,438797216
volleyball,627689204
tennis,754130730
autosport,767166235
basketball,240148831
winter_sport,634520721
football,469446016
martial_arts,842094317
esport,759122832
football,572841509
martial_arts,619076639
athletics,143397604
martial_arts,918645004
motosport,481791707
esport,817402220
hockey,7101715
esport,436075506
tennis,337485625
martial_arts,952424029
boardgames,913037318
football,708435804
motosport,634077333
athletics,557277126
boardgames,608530528
hockey,821416534
tennis,512337707
athletics,54524524
motosport,733163636
basketball,299094039
motosport,198786439
volleyball,643723301
basketball,91221831
athletics,905221839
basketball,583140311
autosport,244140619
hockey,993727705
football,17950902
autosport,95651911
volleyball,571093038
basketball,603928716
basketball,732845834
tennis,230468518
motosport,223866238
martial_arts,571821239
boardgames,350509934
autosport,286516630
tennis,514610616
motosport,617827624
boardgames,560746300
basketball,521758907
winter_sport,518402824
motosport,793527036
football,456152915
motosport,798648523
hockey,59932732
esport,869551220
motosport,373701210
winter_sport,232338336
volleyball,571068209
football,529216217
autosport,629887000
volleyball,633814217
football,36443103
basketball,571488727
hockey,926900206
volleyball,930647729
volleyball,921213411
autosport,495993616
hockey,63796435
boardgames,801253637
basketball,310690308
winter_sport,186064128
boardgames,995560132
tennis,839751918
esport,421671525
extreme,282876503
hockey,923795413
football,643723301
volleyball,99316638
boardgames,332820822
football,947255416
motosport,951953731
basketball,521758907
esport,195663706
motosport,358634928
esport,406687238
esport,905511805
boardgames,589708636
football,283938412
boardgames,188076806
motosport,577505103
extreme,325230734
extreme,515359008
winter_sport,168326828
extreme,570876811
athletics,118725615
motosport,538422305
hockey,523428729
football,892766606
autosport,560109831
basketball,472368600
boardgames,753777205
boardgames,68218829
football,181790608
esport,133265812
boardgames,633910216
hockey,993159701
martial_arts,433229230
athletics,696763600
football,648536421
motosport,691774108
esport,633814217
extreme,479143822
martial_arts,593313032
athletics,391708030
boardgames,780437412
esport,451105500
motosport,128159832
esport,466929309
boardgames,636606912
athletics,705520417
volleyball,920626600
esport,975711134
esport,656321537
volleyball,402522236
boardgames,801253637
boardgames,532050732
motosport,575808906
athletics,756352731
extreme,839826832
football,624935922
winter_sport,995614432
martial_arts,452466036
tennis,421893322
boardgames,548889408
volleyball,185046019
football,498073839
tennis,185122614
athletics,703540237
hockey,487808124
extreme,805759210
martial_arts,960792022
autosport,188595930
esport,843846307
motosport,307052612
winter_sport,378995810
basketball,877807601
hockey,320107038
autosport,188595930
athletics,597320201
football,360665210
basketball,583140311
athletics,150360914
volleyball,452677122
athletics,241306824
hockey,184526213
athletics,906965618
football,181790608
volleyball,573728221
tennis,474628927
extreme,735630433
tennis,230468518
volleyball,435847516
football,839030107
athletics,577505103
autosport,416292708
autosport,58828435
extreme,293257727
motosport,39021409
autosport,124219137
autosport,854520310
tennis,920808639
tennis,769116238
motosport,368422620
autosport,776303527
esport,474448617
motosport,517683527
basketball,314850421
boardgames,150654128
football,980971909
extreme,905243708
martial_arts,87100822
athletics,487455103
tennis,189713508
tennis,130540023
football,544316610
martial_arts,688031531
athletics,394896621
athletics,299159823
winter_sport,375824633
boardgames,548889408
boardgames,570225132
basketball,698740800
football,775293001
boardgames,120129717
football,757129532
boardgames,341577834
volleyball,215038522
martial_arts,527340032
esport,563048705
martial_arts,74450008
extreme,749740303
volleyball,322297134
martial_arts,205108616
motosport,21598420
martial_arts,702231336
tennis,759680207
hockey,289941403
volleyball,951099915
athletics,114597920
motosport,251684639
boardgames,111296917
winter_sport,703645610
tennis,552724006
winter_sport,126999231
winter_sport,450783314
extreme,884416724
winter_sport,186064128
motosport,368142822
tennis,677320621
autosport,846438937
tennis,152027915
tennis,39708933
boardgames,579828018
hockey,531280822
winter_sport,991629126
motosport,194604309
boardgames,459058703
volleyball,972972609
hockey,805934915
athletics,396395116
volleyball,653139422
motosport,303858215
martial_arts,969573507
motosport,816073817
martial_arts,361446201
autosport,617202308
autosport,517616537
autosport,175060434
motosport,874257909
motosport,158959036
volleyball,356167110
autosport,324470724
volleyball,479245314
hockey,811389738
martial_arts,333629639
autosport,617202308
winter_sport,821566411
volleyball,514876428
basketball,698740800
tennis,334212131
volleyball,346973015
winter_sport,985825903
tennis,246280803
motosport,421605521
hockey,400493824
martial_arts,180428424
autosport,276231830
martial_arts,964964930
tennis,29087925
basketball,178587519
athletics,920077015
boardgames,689420739
hockey,125860219
volleyball,508598802
hockey,59719129
athletics,276213203
football,662150224
esport,610073730
volleyball,75344628
hockey,597803422
athletics,187165212
hockey,656339234
basketball,836681838
football,624935922
winter_sport,433430409
volleyball,892766606
basketball,806147614
football,996567419
autosport,443224606
autosport,256411415
volleyball,912181332
boardgames,600699419
esport,62179307
esport,963933706
extreme,146978633
basketball,668998218
motosport,614327734
extreme,805759210
martial_arts,988540723
boardgames,875504204
tennis,512337707
basketball,329730016
tennis,862074312
hockey,481188838
hockey,87851008
football,87851008
autosport,17142414
hockey,159349224
esport,760657814
extreme,169605021
winter_sport,107411906
volleyball,300872233
esport,3469228
winter_sport,613462516
extreme,146978633
athletics,120860807
boardgames,999112505
boardgames,995500139
hockey,483598913
esport,841735926
hockey,532990915
extreme,466929309
tennis,903672538
hockey,177951629
winter_sport,939794218
boardgames,976183800
extreme,102717338
motosport,95322821
tennis,634162404
tennis,657663118
hockey,191792014
volleyball,123949320
volleyball,551269718
football,87954633
athletics,451609521
tennis,454649416
football,258314123
winter_sport,902195311
autosport,980224018
winter_sport,614822521
athletics,758557134
basketball,836681838
boardgames,472361212
volleyball,633814217
motosport,511429701
motosport,379707522
esport,177421413
tennis,371670028
basketball,860545413
martial_arts,21713406
athletics,89039324
basketball,697754006
hockey,532990915
motosport,110161928
extreme,923126630
tennis,830464415
basketball,629764426
hockey,462553428
hockey,656282637
hockey,993727705
hockey,831854927
hockey,839044616
martial_arts,695496003
hockey,425955511
hockey,33335702
boardgames,827474411
motosport,708450700
esport,177421413
hockey,327461413
winter_sport,621621214
hockey,573474327
volleyball,656282637
boardgames,801253637
esport,305659608
martial_arts,217629200
volleyball,696853732
tennis,860103302
esport,923795310
autosport,795681906
extreme,972799138
boardgames,58022005
athletics,623907520
tennis,171566920
winter_sport,58570613
esport,714234514
martial_arts,295520434
basketball,698146809
athletics,464496500
motosport,105238323
boardgames,724294131
extreme,380924325
motosport,798648523
basketball,905243708
basketball,58905212
basketball,159768514
football,744621104
athletics,970974136
winter_sport,327143311
motosport,263512315
motosport,453622433
winter_sport,869684202
motosport,488167739
esport,656656408
athletics,670818517
martial_arts,119280019
volleyball,389199804
motosport,332429417
winter_sport,694561717
tennis,903004702
martial_arts,721591601
basketball,793925411
extreme,881966013
boardgames,178038606
motosport,245636707
athletics,111852809
winter_sport,252958212
hockey,118342520
hockey,447367830
boardgames,178647735
volleyball,834897309
football,219875603
esport,175684103
esport,439735436
martial_arts,374976917
esport,210625713
tennis,314730615
football,322514905
martial_arts,102717338
winter_sport,960208908
esport,881271230
winter_sport,613462516
tennis,86404728
winter_sport,877712607
athletics,202764639
boardgames,105994131
extreme,261138036
football,835396802
boardgames,121036012
volleyball,449704704
tennis,314730615
motosport,135672811
football,102586218
tennis,74229233
winter_sport,493483514
football,523843812
athletics,478085506
martial_arts,911780335
martial_arts,5196023
martial_arts,610608320
extreme,519393417
volleyball,105159200
winter_sport,310159821
football,624935922
athletics,534740330
volleyball,466833200
motosport,329768819
autosport,316651621
autosport,765668814
autosport,470130924
martial_arts,356043123
motosport,791826507
athletics,175020812
extreme,369220816
football,692638318
autosport,358893334
motosport,95322821
volleyball,402522236
athletics,982942625
basketball,858270913
boardgames,551710300
athletics,143397604
winter_sport,593121209
volleyball,53073826
basketball,535511828
autosport,28000829
volleyball,798901420
tennis,410019910
winter_sport,92620918
tennis,191197220
extreme,287237406
motosport,596255402
esport,500649222
basketball,74653939
autosport,875931726
motosport,693990115
basketball,152217002
athletics,325301301
motosport,324255428
football,447660100
esport,459391931
autosport,638690823
winter_sport,939794218
boardgames,756352731
motosport,58056119
volleyball,551269718
motosport,923795310
tennis,535711737
tennis,628205320
basketball,611090907
winter_sport,443233908
hockey,529343505
basketball,442404133
extreme,466929309
athletics,394212724
volleyball,435066337
extreme,663621910
hockey,851180827
martial_arts,996348826
athletics,855343237
basketball,310690308
autosport,122865219
esport,853736228
boardgames,608530528
football,451045817
boardgames,661252506
football,419776727
tennis,994379631
extreme,367642407
esport,451105500
boardgames,657659221
martial_arts,923024638
athletics,65368622
athletics,154620504
extreme,239044903
winter_sport,488107817
hockey,400493824
athletics,896714013
extreme,749740303
basketball,824743609
winter_sport,753336639
extreme,61071611
winter_sport,718004107
extreme,961037402
motosport,423620832
boardgames,24530913
extreme,621181023
volleyball,471648831
autosport,737153530
football,234253423
volleyball,89635319
athletics,384129821
athletics,975407827
autosport,249356330
athletics,292582612
extreme,136266131
boardgames,471765201
hockey,261628215
tennis,796343309
martial_arts,452466036
autosport,724468930
winter_sport,971554629
extreme,142857803
basketball,772243338
boardgames,384272039
boardgames,540326921
winter_sport,573464122
athletics,354799822
volleyball,710293600
extreme,536209623
volleyball,722326419
basketball,572692311
tennis,50657202
volleyball,494829421
boardgames,571323905
volleyball,586438336
boardgames,692871434
winter_sport,493483514
hockey,223960908
football,159445938
autosport,909146130
athletics,146326824
hockey,634713829
extreme,760061830
esport,629112306
winter_sport,941655901
football,571068209
volleyball,810648433
hockey,598756912
athletics,348625206
winter_sport,953467218
motosport,718520728
hockey,720423606
winter_sport,877712607
tennis,880325814
athletics,172168003
extreme,814144025
volleyball,167479026
motosport,135672811
winter_sport,16855822
hockey,102586218
extreme,739917704
martial_arts,918780108
extreme,909638205
basketball,824743609
volleyball,294739001
extreme,480878817
winter_sport,223233218
autosport,32734003
volleyball,456256906
volleyball,847903026
tennis,980971909
basketball,250868121
motosport,765370701
martial_arts,168804232
esport,635556508
football,662150224
volleyball,182965603
volleyball,956023416
athletics,734592127
martial_arts,452693925
martial_arts,168872231
esport,548773538
extreme,792960709
motosport,631274828
boardgames,169728316
hockey,87688401
hockey,282890727
tennis,923126630
martial_arts,435521510
football,377362103
motosport,720194726
hockey,261628215
tennis,189713508
boardgames,463889624
winter_sport,41755914
martial_arts,279353929
boardgames,856701516
autosport,415737436
winter_sport,810354239
extreme,760769633
hockey,327096529
winter_sport,708817610
basketball,177059338
volleyball,182965603
boardgames,223395512
football,169155022
motosport,918364537
boardgames,942578728
extreme,776648409
boardgames,624444012
tennis,564459708
football,74652019
esport,798767415
basketball,896038516
motosport,883911111
extreme,304537523
volleyball,651673205
esport,610073730
athletics,162356801
tennis,739334607
martial_arts,888285213
motosport,657433221
football,945026513
athletics,396395116
tennis,786639628
boardgames,923436937
hockey,239478110
athletics,707243606
winter_sport,633261006
esport,252647132
motosport,689420739
extreme,972799138
autosport,733364110
volleyball,240113404
boardgames,268076611
football,142857803
hockey,643723301
hockey,121007603
athletics,995696423
tennis,959856105
tennis,253247218
basketball,621582000
hockey,125860219
athletics,152682706
basketball,283158237
martial_arts,340307719
boardgames,524622113
winter_sport,276213203
esport,406687238
football,733336612
hockey,939794218
winter_sport,187412119
basketball,452693925
football,961573518
winter_sport,542055201
volleyball,159826537
volleyball,458257228
volleyball,475206109
basketball,571717109
motosport,122865219
autosport,306441436
esport,881271230
winter_sport,31026914
athletics,686416229
tennis,786639628
athletics,113904702
athletics,82411206
autosport,241251621
tennis,174798230
tennis,357676832
tennis,757687928
motosport,966648738
hockey,811389738
esport,363011237
autosport,916355700
motosport,511429701
autosport,545066315
tennis,457575911
volleyball,47878039
motosport,139939618
martial_arts,895783211
volleyball,720700227
athletics,365511913
autosport,890548501
volleyball,820407333
hockey,59719129
basketball,628940512
motosport,301803518
basketball,754440301
boardgames,799507205
hockey,120384031
winter_sport,929177628
extreme,855343237
extreme,318513918
esport,584644404
extreme,175020812
extreme,479143822
athletics,164938627
hockey,296013934
hockey,527340032
athletics,962409113
winter_sport,558583814
tennis,285572720
motosport,45741408
basketball,380447018
winter_sport,716670416
football,338061502
winter_sport,76964307
motosport,95322821
martial_arts,193630610
martial_arts,733716720
basketball,697754006
football,839750938
athletics,940142725
extreme,621181023
basketball,517149005
esport,714230505
hockey,523428729
tennis,421893322
boardgames,655483127
basketball,771869717
autosport,819595634
extreme,241032829
volleyball,912181332
autosport,846438937
football,580528518
winter_sport,449725405
football,542840716
motosport,722293514
athletics,886531805
autosport,572040810
athletics,534740330
winter_sport,65928915
autosport,253041238
winter_sport,194486402
winter_sport,370818707
boardgames,947138900
volleyball,912181332
motosport,366196024
autosport,52719309
esport,371253809
hockey,923795413
motosport,223866238
motosport,310100109
autosport,792993723
martial_arts,102717338
tennis,246280803
tennis,876416825
martial_arts,865319020
esport,357676832
martial_arts,675221606
autosport,993241304
autosport,121007603
athletics,533490409
motosport,511429701
athletics,424678830
winter_sport,19978512
esport,142013420
motosport,461478321
winter_sport,502752932
autosport,28000829
martial_arts,730206900
hockey,698702413
extreme,136266131
motosport,988414209
martial_arts,367642407
athletics,325301301
basketball,365639217
martial_arts,374976917
boardgames,380261015
motosport,620831039
extreme,760061830
winter_sport,846379730
boardgames,529365418
winter_sport,163251509
athletics,939633505
autosport,217404121
hockey,634713829
hockey,532990915
athletics,732390927
athletics,178703607
basketball,27707002
martial_arts,470533206
volleyball,729168834
basketball,467539521
motosport,985972400
basketball,662453213
winter_sport,172533415
extreme,577505103
winter_sport,821566411
boardgames,600216035
athletics,910049717
martial_arts,918780108
winter_sport,627299307
volleyball,861225637
football,902709331
athletics,112730017
hockey,571488727
boardgames,470430112
boardgames,801253637
extreme,592032236
football,916952214
volleyball,446957610
tennis,813350212
volleyball,127525432
hockey,523428729
martial_arts,769774306
motosport,272974518
tennis,815092714
extreme,110299018
martial_arts,432727237
martial_arts,620825127
boardgames,850982633
tennis,217409812
boardgames,780437412
winter_sport,436338111
winter_sport,824807623
hockey,523701908
extreme,210734516
volleyball,693946932
esport,442857922
martial_arts,610608320
esport,69666901
boardgames,292717533
autosport,819595634
hockey,964573111
football,662150224
boardgames,288320122
hockey,91524722
athletics,112730017
autosport,629887000
athletics,945722108
autosport,763019216
winter_sport,381979729
hockey,452666501
boardgames,332820822
hockey,319354635
winter_sport,424194001
martial_arts,378373822
athletics,975407827
autosport,980224018
motosport,252055117
motosport,377199730
motosport,337302933
athletics,178703607
volleyball,909050028
volleyball,127525432
autosport,696205003
motosport,946552139
winter_sport,276213203
volleyball,923012209
martial_arts,837175330
hockey,200809628
tennis,880325814
autosport,696044911
tennis,798959002
esport,858295624
boardgames,402635101
boardgames,344085216
motosport,679839112
extreme,996567419
winter_sport,879807905
football,277505118
hockey,944232732
athletics,618178708
tennis,995180722
athletics,207891029
boardgames,58022005
hockey,87688401
winter_sport,933229631
basketball,182556512
winter_sport,675769234
boardgames,681992433
athletics,118725615
autosport,757382404
volleyball,642570122
esport,206462427
athletics,110973925
hockey,127651009
martial_arts,619492408
athletics,179271619
autosport,696044911
martial_arts,571821239
boardgames,257167133
athletics,52498920
hockey,159349224
autosport,173869328
winter_sport,21713406
autosport,217404121
football,592752039
athletics,896686111
autosport,306441436
motosport,429090505
autosport,510577617
martial_arts,799379709
tennis,831854927
martial_arts,331057512
hockey,995078418
motosport,959949902
volleyball,439735436
tennis,548773538
tennis,438797216
boardgames,588021734
football,698725904
hockey,718731007
winter_sport,982712506
basketball,346300139
tennis,203609815
winter_sport,75044739
volleyball,898046305
autosport,933474909
boardgames,171142708
boardgames,692871434
basketball,281906302
tennis,43669432
martial_arts,733716720
autosport,58022005
extreme,846615403
motosport,155775004
basketball,535511828
winter_sport,760564339
boardgames,52719309
boardgames,799507205
athletics,714234514
hockey,926900206
tennis,631811222
tennis,369349736
boardgames,827474411
winter_sport,12747705
football,859305226
football,920553522
motosport,226571001
hockey,356167110
volleyball,45460810
volleyball,309752232
winter_sport,186064128
extreme,846615403
athletics,120860807
winter_sport,682654027
autosport,976997634
hockey,462553428
basketball,615111916
motosport,561842735
athletics,190676335
martial_arts,171939837
football,883757433
hockey,752762421
volleyball,633667826
winter_sport,327143311
esport,975627500
winter_sport,772796121
football,902709331
esport,374331313
motosport,416747616
volleyball,4581701
volleyball,684795625
tennis,174798230
athletics,675267313
tennis,29087925
tennis,408679404
tennis,168848407
football,698725904
tennis,861838032
esport,976183800
basketball,28624709
